"CASEID","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1"
492,1,1,0,0,0,0,0,0,0,1,0
493,0,0,0,0,0,0,0,0,0,0,0
494,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
495,0,0,0,0,0,0,0,0,0,0,0
496,0,1,0,0,0,0,0,0,0,0,0
497,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
498,-5,-5,-5,-5,-5,0,0,-5,0,0,0
499,0,0,0,0,0,0,0,0,-5,0,0
500,-5,1,0,0,0,0,0,0,-5,1,0
501,0,0,0,1,0,0,0,0,0,0,-5
502,0,0,0,1,0,0,0,0,1,0,0
503,0,0,0,0,0,0,0,0,0,0,0
504,-5,-5,0,0,1,0,0,0,0,0,0
505,0,1,0,0,1,0,1,0,0,0,0
506,1,0,1,0,0,0,0,1,0,-5,-5
507,1,0,1,0,0,0,0,0,0,0,0
508,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
509,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
510,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
511,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
512,0,-5,-5,-5,-5,-5,-5,-5,0,-5,0
513,0,0,0,1,0,0,0,0,0,0,0
514,1,0,0,0,0,0,1,1,-5,-5,-5
515,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
516,-5,-5,-5,1,1,1,1,0,0,-5,0
517,0,1,0,1,1,1,1,0,0,0,0
518,1,1,1,1,1,1,1,0,-5,1,0
519,1,1,0,0,1,0,1,0,0,0,0
520,0,0,0,0,0,0,0,0,0,0,0
521,0,1,0,0,0,0,0,0,0,0,0
522,0,-5,-5,-5,-5,0,-5,0,0,-5,-5
523,0,-5,-5,-5,-5,1,0,-5,0,0,-5
524,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
525,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
526,1,0,1,-5,-5,-5,-5,-5,-5,-5,-5
527,0,0,0,0,0,0,0,0,0,0,0
528,1,1,0,0,0,0,0,1,0,0,-5
529,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
530,-5,1,1,0,0,0,0,0,0,0,1
531,-5,1,1,0,0,0,1,0,0,0,0
532,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
533,0,0,0,0,1,0,0,0,0,0,0
534,1,0,0,0,0,0,0,0,0,0,0
535,-5,1,-5,1,1,0,-5,1,0,1,1
536,0,0,0,1,0,0,1,-5,-5,-5,-5
537,1,-5,-5,-5,1,0,1,1,0,0,0
538,1,0,1,1,0,0,-5,0,0,0,1
539,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
540,-5,1,1,0,0,0,-5,-5,-5,-5,-5
541,0,1,0,1,0,1,1,0,-5,-5,-5
542,0,0,1,0,0,1,0,0,0,0,0
543,1,0,0,0,0,1,1,1,1,0,0
544,0,0,0,0,0,0,0,0,0,0,0
545,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0
546,0,0,0,0,0,0,0,0,0,1,1
547,1,0,0,0,0,0,0,0,0,0,0
548,0,-5,0,0,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0,1,1,0
551,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
552,0,0,0,0,0,0,0,0,-5,-5,-5
553,0,0,1,0,0,0,0,0,1,0,1
554,1,1,0,0,0,1,0,0,0,0,1
555,0,0,0,0,0,0,0,1,0,0,1
556,1,0,0,0,-5,-5,-5,-5,-5,-5,-5
557,0,0,0,1,0,0,0,1,0,0,0
558,0,1,0,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0,-5,-5,-5
560,0,1,1,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0,0,0,0
562,0,0,1,0,0,0,0,0,0,0,0
563,0,0,0,0,0,-5,-5,0,0,0,-5
564,-5,-5,-5,0,0,0,0,0,0,0,0
565,1,0,1,1,0,0,0,1,1,0,1
566,-5,-5,1,-5,-5,-5,-5,-5,-5,-5,-5
567,0,0,0,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,1,0,0,1
569,-5,-5,-5,-5,-5,-5,-5,-5,1,0,1
570,0,0,0,0,0,0,0,0,0,0,0
571,0,0,1,0,1,0,0,1,0,1,1
572,-5,0,0,0,0,-5,-5,-5,-5,-5,-5
573,0,0,0,0,0,0,0,0,0,0,0
574,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
575,1,0,1,-5,-5,-5,-5,-5,-5,-5,-5
576,0,0,0,0,0,0,0,0,0,0,0
577,0,1,1,0,1,0,-5,-5,-5,-5,-5
578,1,0,0,0,0,0,-5,-5,-5,-5,-5
579,0,1,0,0,0,0,0,0,0,0,0
580,0,0,0,-5,-5,-5,-5,-5,-5,1,0
581,1,0,1,1,0,-5,-5,-5,-5,-5,-5
582,0,1,0,-5,-5,-5,1,0,-5,-5,-5
583,1,0,1,1,0,0,0,0,0,0,0
584,1,1,-5,-5,-5,-5,-5,-5,1,0,0
585,1,1,0,0,1,1,1,0,1,0,1
586,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
587,1,0,-5,0,0,-5,-5,-5,-5,-5,-5
588,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
589,1,0,1,0,0,0,-5,1,0,1,-5
590,0,0,0,0,0,0,0,0,0,0,0
591,0,0,1,0,0,0,0,0,0,0,0
592,1,1,-5,-5,-5,-5,1,-5,-5,-5,-5
593,0,0,1,0,-5,1,1,0,0,0,1
594,1,0,0,0,0,1,0,0,0,0,1
595,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
596,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
597,0,0,0,0,0,0,0,0,0,0,-5
598,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
599,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
600,1,1,0,-5,1,0,-5,-5,-5,1,0
601,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
602,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
603,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
604,0,0,0,1,0,0,0,1,0,0,-5
605,0,1,0,-5,0,0,1,-5,-5,-5,1
606,1,1,0,0,0,0,0,1,0,0,1
607,-5,-5,-5,-5,1,0,-5,-5,-5,-5,-5
608,1,0,0,0,0,0,0,0,0,0,0
609,0,0,0,0,1,0,0,0,0,0,0
610,-5,-5,0,-5,-5,-5,-5,-5,-5,-5,-5
611,0,0,0,0,0,1,0,0,-5,-5,-5
612,0,0,0,0,1,-5,1,-5,1,1,0
613,0,1,1,0,0,1,0,1,0,1,1
614,0,1,0,1,0,0,0,0,0,0,0
615,1,0,1,0,0,0,0,0,0,0,0
616,0,0,1,0,1,-5,-5,-5,-5,-5,-5
617,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
618,-5,0,0,-5,1,-5,-5,-5,-5,-5,-5
619,0,0,0,-5,0,0,0,0,-5,-5,0
620,0,0,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,1,1,0,0,0
622,0,1,0,0,0,0,0,0,0,-5,0
623,1,0,0,0,0,0,0,0,0,0,0
624,0,1,0,0,0,0,0,0,0,0,0
625,0,0,0,1,1,-5,1,-5,-5,-5,-5
626,0,0,0,0,0,0,0,1,-5,-5,-5
627,0,0,0,0,0,0,1,1,0,0,0
628,1,1,1,1,1,0,-2,1,1,0,1
629,0,1,1,0,0,1,0,0,0,0,-5
630,0,0,0,0,0,0,0,-5,0,0,0
631,0,0,0,0,0,0,0,0,0,0,0
632,0,1,0,0,0,0,0,1,0,0,0
633,-5,-5,-5,-5,-5,0,0,0,-5,-5,-5
634,-5,-5,-5,-5,-5,0,1,0,-5,-5,-5
635,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0,0
637,0,0,1,0,1,0,-5,-5,-5,-5,-5
638,0,1,0,0,0,0,0,0,0,0,0
639,0,1,1,1,1,1,0,0,0,0,0
640,0,0,0,0,0,0,0,0,0,0,0
641,1,1,1,0,0,0,1,0,0,0,0
642,-5,-5,-5,1,1,1,1,0,0,-5,-5
643,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
644,0,0,0,-5,0,-5,0,0,0,0,0
645,0,0,0,0,0,0,0,0,0,0,0
646,0,1,0,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0,0,0,0
648,1,0,0,-5,1,0,0,0,0,1,0
649,0,0,0,0,0,0,0,0,0,0,0
650,0,0,0,0,0,0,0,0,-5,0,0
651,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
652,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
653,0,1,0,0,1,0,0,0,0,0,0
654,-5,1,-5,1,1,0,1,0,0,0,0
655,1,0,0,0,0,0,0,1,0,0,0
656,0,1,0,0,0,0,0,0,0,0,1
657,0,0,0,0,0,0,0,0,0,0,0
658,0,0,0,0,0,1,1,-5,-5,-5,-5
659,0,0,0,0,0,0,0,0,0,0,0
660,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5
661,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
662,1,-5,1,1,0,0,0,0,-5,0,-5
663,0,1,0,0,0,-5,-5,-5,-5,-5,-5
664,0,0,0,0,0,0,0,0,0,1,0
665,0,0,1,1,0,1,0,0,1,0,0
666,0,0,0,0,0,0,0,0,0,0,0
667,0,1,1,0,0,0,0,0,0,0,0
668,0,0,0,0,0,0,0,0,1,0,0
669,0,0,1,0,-5,1,0,-5,-5,-5,-5
670,0,1,0,0,0,0,1,0,0,0,0
671,0,0,0,0,0,0,0,0,0,0,0
672,1,1,0,1,0,0,0,-5,-5,-5,-5
673,0,1,1,0,0,0,0,0,0,0,-5
674,1,0,0,0,0,0,0,0,0,0,0
675,-5,0,0,0,-5,0,0,0,1,-5,-5
676,-5,-5,-5,-5,-5,0,0,-5,0,-5,-5
677,0,0,1,0,0,0,0,0,-5,-5,-5
678,-5,-5,-5,-5,-5,-5,1,0,0,0,-5
679,1,0,0,1,1,0,0,0,0,0,0
680,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
681,1,0,1,1,0,0,0,0,0,0,0
682,-5,0,0,0,0,0,-5,0,0,0,1
683,0,0,0,0,0,0,0,0,0,0,0
684,0,0,0,0,0,0,0,0,0,0,1
685,0,1,1,1,1,1,0,1,1,1,1
686,1,0,0,1,0,0,0,0,1,1,0
687,0,0,0,0,0,0,0,-5,-5,-5,-5
688,0,0,1,0,0,0,0,0,0,0,0
689,-5,-5,-5,-5,0,0,-5,-5,-5,-5,-5
690,0,0,0,0,0,0,0,0,1,0,0
691,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
692,0,0,0,1,0,0,0,0,1,0,0
693,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
694,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
695,-5,-5,-5,1,0,-5,-5,-5,-5,-5,-5
696,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
697,0,0,0,0,0,0,0,0,0,0,0
698,1,1,0,0,1,1,1,1,0,0,0
699,-5,-5,0,0,0,0,0,0,1,0,0
700,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
701,1,1,1,1,0,0,0,-5,-5,-5,-5
702,0,1,-5,1,0,1,1,1,1,0,0
703,1,1,0,1,1,0,1,0,0,0,1
704,0,0,0,0,0,0,0,0,0,0,0
705,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
706,1,1,0,0,0,1,0,1,1,1,1
707,1,1,1,0,1,-5,0,-5,0,0,0
708,0,1,1,1,1,1,1,0,0,0,1
709,1,1,1,1,1,0,0,1,1,1,0
710,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
711,0,0,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,0,0,0,0
713,0,1,0,1,-5,-5,-5,-5,-5,-5,-5
714,0,1,0,0,0,0,1,0,0,0,0
715,0,1,-5,1,0,0,0,0,0,-5,-5
716,0,0,0,0,0,0,1,0,-5,-5,-5
717,0,0,1,0,0,0,0,0,0,0,0
718,0,1,-5,-5,1,-5,-5,1,0,0,0
719,0,1,0,0,0,0,0,0,0,0,0
720,0,0,0,0,0,1,0,0,0,0,0
721,0,1,0,0,0,0,0,1,0,0,0
722,1,1,0,0,0,0,-5,-5,-5,-5,-5
723,0,0,0,0,0,0,0,0,0,0,0
724,0,0,1,0,1,0,1,1,1,0,1
725,0,1,0,0,0,0,0,0,0,0,0
726,0,1,0,0,0,-5,-5,-5,-5,-5,-5
727,0,0,0,0,-5,-5,-5,-5,-5,-5,-5
728,1,0,0,1,0,0,0,-5,-5,-5,-5
729,0,0,0,0,1,0,0,0,1,0,0
730,0,0,0,0,0,0,0,0,0,0,0
731,0,0,-5,0,0,0,0,0,0,0,-5
732,0,0,0,0,0,0,0,1,0,0,0
733,0,0,0,0,0,0,0,0,0,0,0
734,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
735,0,1,0,0,0,1,1,-5,1,0,0
736,0,0,0,0,0,0,0,0,-5,-5,-5
737,0,1,0,1,0,0,0,0,1,0,-5
738,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
739,0,0,0,0,0,0,1,-5,0,-5,0
740,0,0,1,0,1,0,0,0,0,0,0
741,1,0,0,1,-5,-5,-5,-5,-5,-5,-5
742,0,0,0,1,0,0,0,1,0,0,0
743,0,0,0,0,0,0,0,0,1,0,0
744,0,0,0,1,0,0,0,0,0,0,0
745,0,-5,1,0,0,0,0,0,0,0,0
746,0,0,0,0,0,0,0,0,0,0,0
747,1,-5,0,0,0,0,0,0,0,-5,0
748,0,0,0,0,0,1,0,0,-5,-5,1
749,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
750,1,0,0,-5,-5,-5,-5,-5,-5,-5,1
751,1,0,0,1,0,0,0,0,0,0,0
752,0,0,0,0,0,0,0,0,0,0,0
753,0,1,0,1,0,0,0,0,0,0,0
754,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
755,0,1,1,1,1,1,1,0,1,0,0
756,0,1,0,1,1,1,1,0,0,0,0
757,0,0,0,0,1,0,0,0,1,1,0
758,0,0,0,0,0,0,0,0,0,0,0
759,1,1,0,1,1,1,0,1,1,1,1
760,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
761,0,0,0,0,0,0,0,0,0,0,0
762,0,0,0,0,0,0,0,0,0,0,0
763,1,0,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,1,1,0,0,1
765,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
766,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
767,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
768,0,0,0,0,0,0,0,0,0,1,0
769,0,0,1,0,1,0,1,0,0,0,0
770,1,1,1,-5,1,1,1,1,1,1,1
771,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
772,0,0,0,0,0,0,0,0,0,0,0
773,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
774,1,0,0,1,0,0,-5,0,0,1,1
775,1,0,0,0,0,1,0,1,0,0,0
776,1,1,0,1,0,0,0,0,1,0,0
777,0,0,1,0,0,0,0,0,0,0,0
778,0,0,1,0,0,0,0,0,1,0,0
779,1,0,-5,1,1,1,1,-5,-5,-5,-5
780,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
781,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
782,-5,-5,1,-5,-5,-5,-5,-5,-5,1,-5
783,1,1,0,-5,-5,-5,-5,-5,-5,-5,-5
784,1,1,-5,1,0,0,0,-5,-5,-5,-5
785,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
786,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
787,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
788,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
789,-5,-5,-5,1,0,0,0,0,1,0,1
790,0,0,0,0,1,0,-5,-5,-5,-5,-5
791,-5,1,0,-5,-5,0,1,0,-5,-5,-5
792,0,0,0,0,0,0,0,0,0,0,0
793,0,1,1,1,1,0,1,1,-5,0,-5
794,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
795,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
796,0,0,0,0,0,0,0,0,0,0,0
797,1,0,0,0,0,0,0,0,-5,0,0
798,-5,-5,-5,1,0,0,0,0,0,0,0
799,0,0,0,0,1,0,0,0,0,0,0
800,1,1,0,1,1,0,0,0,0,0,0
801,1,0,0,0,0,0,0,0,0,0,0
802,1,0,0,1,0,0,0,1,0,0,0
803,1,0,0,0,0,0,0,0,0,0,0
804,1,1,1,1,0,0,0,0,0,0,0
805,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
806,-5,0,0,1,0,-5,-5,-5,-5,-5,-5
807,0,0,0,0,0,0,0,0,0,0,0
808,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
809,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
810,1,0,0,0,0,0,0,0,1,0,0
811,0,0,0,0,0,0,1,0,0,0,0
812,-5,1,0,0,1,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0,0,0,0
814,0,0,-5,1,0,-5,1,-5,-5,1,0
815,0,1,0,0,0,-5,-5,-5,-5,-5,-5
816,0,0,-5,1,0,0,-5,0,0,0,0
817,0,0,0,1,0,0,0,0,0,0,0
818,-5,0,0,0,0,1,0,0,0,0,0
819,-5,0,0,-5,-5,1,-5,-5,-5,-5,-5
820,0,0,0,1,0,0,0,0,0,0,0
821,0,0,1,0,0,1,0,1,0,0,0
822,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
823,1,0,0,-5,0,1,-5,1,0,0,1
824,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
825,0,0,0,0,0,0,0,0,0,0,0
826,-5,-5,-5,1,0,0,-5,-5,-5,-5,-5
827,1,0,1,1,0,0,0,1,1,1,1
828,0,0,0,0,0,0,0,0,0,0,0
829,1,0,0,0,0,0,0,0,0,0,0
830,0,0,0,0,0,1,0,-5,-5,-5,-5
831,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
832,1,1,-5,1,0,0,1,0,1,1,0
833,0,1,1,1,1,0,0,0,0,0,0
834,1,1,1,1,1,0,1,0,1,0,0
835,0,0,0,0,0,0,0,1,0,0,0
836,0,1,1,1,0,1,1,1,0,0,1
837,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
838,0,1,0,0,0,0,0,-5,-5,-5,-5
839,0,0,0,0,0,0,0,0,0,0,0
840,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
841,0,0,0,0,0,0,0,0,0,0,0
842,1,0,0,1,0,0,0,0,1,0,0
843,1,1,1,1,1,1,1,1,0,0,1
844,0,1,0,0,0,0,0,0,0,0,1
845,1,1,0,1,1,1,0,-5,-5,-5,-5
846,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,0
847,0,1,0,0,0,0,0,0,0,0,0
848,0,0,0,0,0,0,0,0,0,0,0
849,0,0,1,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0,0,0,0
851,0,0,0,0,0,0,0,0,0,0,0
852,1,1,0,1,1,0,1,1,0,0,1
853,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
854,1,1,0,0,0,1,1,1,0,0,0
855,1,0,0,0,0,0,0,0,0,0,-5
856,1,1,1,0,0,0,0,0,0,0,1
857,0,1,0,-5,1,1,0,0,0,1,0
858,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
859,0,0,0,0,0,0,0,0,0,0,0
860,1,0,0,0,0,0,0,0,0,0,0
861,1,0,0,0,0,0,0,0,1,0,0
862,0,0,-5,0,1,0,0,0,-5,-5,-5
863,0,0,0,0,0,0,0,0,0,0,0
864,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
865,0,0,0,0,0,-5,-5,0,-5,0,-5
866,1,-5,-5,1,-5,1,1,-5,1,0,0
867,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
868,0,0,0,1,1,0,0,0,0,0,0
869,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
870,1,1,0,-5,-5,-5,-5,-5,-5,-5,-5
871,0,1,0,0,0,0,0,0,1,0,0
872,0,0,1,1,0,0,0,0,0,0,1
873,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
874,1,0,0,0,0,0,0,0,0,0,0
875,0,0,0,0,0,-5,-5,-5,-5,-5,0
876,0,0,1,-5,-5,-5,-5,-5,-5,1,1
877,0,0,0,0,0,0,1,1,0,0,0
878,-5,-5,1,1,-5,-5,-5,-5,-5,-5,-5
879,0,1,1,0,0,0,0,1,1,0,0
880,0,0,0,0,0,0,1,0,1,0,0
881,0,0,0,0,0,0,0,0,0,0,0
882,0,0,0,0,0,0,0,0,0,0,1
883,0,1,0,0,1,0,0,0,0,0,0
884,0,1,0,0,0,0,0,1,0,0,0
885,0,-5,1,0,0,0,0,0,0,0,0
886,0,1,0,0,0,0,0,0,0,0,0
887,1,0,0,0,0,0,0,0,0,0,0
888,0,0,0,0,0,0,0,0,0,0,0
889,0,0,0,0,0,0,0,0,0,-5,0
890,0,0,0,0,0,0,0,0,0,0,0
891,0,1,0,0,0,0,1,1,0,1,0
892,0,1,0,0,0,0,0,1,0,0,-5
893,0,0,0,0,0,0,0,0,0,0,0
894,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
895,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
896,0,0,1,0,0,0,0,0,0,0,0
897,0,0,0,0,0,0,0,1,0,0,0
898,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,1,0,0,0,1,0,1,0
900,0,0,0,0,0,0,0,0,0,0,0
901,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
902,0,0,0,0,0,0,0,0,0,0,0
903,1,0,0,0,0,0,0,0,0,0,0
904,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
905,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
906,1,0,0,0,0,0,0,0,0,0,1
907,0,0,0,1,0,0,0,0,0,0,0
908,0,1,0,0,0,0,0,0,1,0,0
909,0,0,0,0,0,0,0,0,1,0,0
910,-5,-5,1,0,1,1,1,0,0,0,-5
911,-5,-5,-5,1,0,-5,-5,1,1,0,1
912,0,0,0,0,0,0,0,0,0,0,0
913,0,0,0,0,0,1,0,0,0,0,0
914,0,0,0,0,0,0,0,0,0,0,0
915,0,0,0,0,0,1,0,0,0,0,0
916,0,0,-5,1,0,0,0,0,-5,1,1
917,1,0,0,0,0,1,1,0,0,-5,-5
918,1,0,-5,1,1,1,1,0,1,1,0
919,1,1,0,0,0,0,0,0,0,0,1
920,1,0,0,0,0,0,0,1,0,0,1
921,0,0,1,0,0,0,0,0,0,0,0
922,0,1,0,0,0,0,0,-5,-5,-5,-5
923,0,0,0,0,1,0,0,0,0,0,0
924,1,0,1,0,0,0,0,0,0,0,0
925,0,0,0,0,0,0,0,0,0,1,0
926,0,0,0,1,0,0,0,0,0,0,0
927,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
928,0,1,0,1,1,1,0,1,0,0,0
929,0,0,0,1,0,0,0,0,0,0,0
930,1,-5,-5,-5,-5,1,0,-5,-5,-5,-5
931,1,1,-5,-5,-5,1,0,0,0,0,0
932,0,1,0,1,0,0,0,0,0,0,0
933,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
934,1,1,0,0,0,0,0,0,0,0,1
935,1,0,0,0,0,0,1,0,0,0,0
936,0,0,1,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0,0,0,0,0
939,1,0,-5,0,1,0,0,0,0,1,-5
940,0,-5,0,-5,-5,-5,-5,-5,-5,-5,-5
941,1,0,0,0,1,0,1,0,0,0,1
942,0,1,0,0,0,0,0,1,0,0,1
943,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
944,0,0,1,1,0,0,0,0,0,0,0
945,0,0,0,1,0,0,0,1,1,1,0
946,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
947,0,0,0,0,0,0,0,0,1,0,0
948,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
949,0,1,0,0,0,0,0,0,0,0,1
950,0,1,0,0,0,0,0,0,0,0,0
951,1,0,0,0,0,0,0,0,0,0,0
952,0,0,0,0,0,0,0,-5,1,1,1
953,0,0,0,0,0,0,1,-5,1,0,1
954,0,1,0,0,0,0,1,1,1,1,1
955,1,0,0,0,0,0,0,0,0,0,0
956,0,0,0,0,0,0,1,0,0,0,0
957,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
958,0,0,0,0,0,0,0,0,0,0,0
959,1,0,0,0,0,0,0,0,0,0,0
960,1,0,0,0,0,0,1,1,0,0,0
961,0,0,0,0,0,0,1,0,0,0,0
962,0,0,0,0,0,0,0,0,1,1,1
963,0,1,0,0,0,0,0,0,0,0,0
964,1,0,1,1,0,0,0,-5,-5,-5,-5
965,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
966,1,0,0,0,0,-5,-5,-5,-5,-5,-5
967,0,1,0,1,0,0,0,-5,-5,-5,-5
968,0,0,1,1,1,0,0,0,0,0,0
969,1,0,0,0,0,0,0,0,0,0,1
970,0,0,0,0,0,0,0,0,0,0,0
971,0,0,1,1,1,1,0,0,0,0,0
972,0,1,0,1,0,0,0,0,1,1,0
973,1,0,0,0,0,0,0,-5,-5,-5,-5
974,0,0,0,0,0,0,0,0,0,0,0
975,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
976,0,0,0,0,0,0,0,0,0,0,0
977,0,0,1,0,0,0,0,0,0,0,0
978,0,0,0,0,0,0,0,0,0,0,0
979,0,0,0,0,0,1,1,1,0,0,0
980,0,0,0,0,0,0,0,0,0,-5,-5
981,0,1,0,0,0,0,0,0,0,1,0
982,1,1,0,0,0,0,0,0,0,0,-5
983,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
984,0,1,0,1,-5,0,0,0,1,0,1
985,0,0,0,0,0,1,0,1,0,0,0
986,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
987,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
988,0,0,0,0,0,0,0,-5,-5,-5,-5
989,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
990,0,0,0,0,0,0,0,0,0,0,0
991,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
992,0,1,1,0,0,0,0,0,0,0,0
993,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
994,-5,-5,-5,-5,-5,1,1,-5,0,0,0
995,1,0,0,0,0,0,0,0,0,0,0
996,0,1,1,0,1,0,-5,-5,-5,1,0
997,0,0,0,0,0,0,0,0,0,0,0
998,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
999,0,1,0,0,0,0,0,0,0,1,0
1000,-5,1,1,0,1,1,1,1,1,1,1
1001,1,1,0,0,0,0,0,0,0,0,0
1002,0,1,1,1,1,1,1,0,0,-5,-5
1003,1,0,0,0,1,0,0,0,0,1,0
