"CASEID","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3"
551,-5,-5,-5,-5,-5,-5,-5,-5
552,-4,-4,-4,-4,-4,-4,-4,-4
553,-4,-4,1,-4,-4,-4,-4,-4
554,0,1,-4,-4,-4,1,-4,-4
555,-4,-4,-4,-4,-4,-4,-4,0
556,0,-4,-4,-4,-5,-5,-5,-5
557,-4,-4,-4,1,-4,-4,-4,1
558,-4,0,-4,-4,-4,-4,-4,-4
559,-4,-4,-4,-4,-4,-4,-4,-4
560,-4,1,0,-4,-4,-4,-4,-4
561,-4,-4,-4,-4,-4,-4,-4,-4
562,-4,-4,1,-4,-4,-4,-4,-4
563,-4,-4,-4,-4,-4,-5,-5,-4
564,-5,-5,-5,-4,-4,-4,-4,-4
565,0,-4,1,1,-4,-4,-4,0
566,-5,-5,1,-5,-5,-5,-5,-5
567,-4,-4,-4,-4,-4,-4,-4,-4
568,-4,-4,-4,-4,-4,-4,-4,0
569,-5,-5,-5,-5,-5,-5,-5,-5
570,-4,-4,-4,-4,-4,-4,-4,-4
571,-4,-4,0,-4,0,-4,-4,0
572,-5,-4,-4,-4,-4,-5,-5,-5
573,-4,-4,-4,-4,-4,-4,-4,-4
574,-5,-5,-5,-5,-5,-5,-5,-5
575,0,-4,1,-5,-5,-5,-5,-5
576,-4,-4,-4,-4,-4,-4,-4,-4
577,-4,1,1,-4,0,-4,-5,-5
578,0,-4,-4,-4,-4,-4,-5,-5
579,-4,1,-4,-4,-4,-4,-4,-4
580,-4,-4,-4,-5,-5,-5,-5,-5
581,0,-4,0,0,-4,-5,-5,-5
582,-4,0,-4,-5,-5,-5,0,-4
583,1,-4,0,0,-4,-4,-4,-4
584,1,1,-5,-5,-5,-5,-5,-5
585,0,1,-4,-4,1,0,1,-4
586,-5,-5,-5,-5,-5,-5,-5,-5
587,1,-4,-5,-4,-4,-5,-5,-5
588,1,-4,-5,-5,-5,-5,-5,-5
589,1,-4,1,-4,-4,-4,-5,1
590,-4,-4,-4,-4,-4,-4,-4,-4
591,-4,-4,0,-4,-4,-4,-4,-4
592,1,0,-5,-5,-5,-5,0,-5
593,-4,-4,0,-4,-5,1,1,-4
594,0,-4,-4,-4,-4,1,-4,-4
595,-5,-5,-5,-5,-5,-5,-5,-5
596,-5,-5,-5,-5,-5,-5,-5,-5
597,-4,-4,-4,-4,-4,-4,-4,-4
598,-5,-5,-5,-5,-5,-5,-5,-5
599,-5,-5,-5,-5,-5,-5,-5,-5
600,1,0,-4,-5,1,-4,-5,-5
601,-5,-5,-5,-5,-5,-5,-5,-5
602,-5,-5,-5,-5,-5,-5,-5,-5
603,-5,-5,-5,-5,-5,-5,-5,-5
604,-4,-4,-4,0,-4,-4,-4,1
605,-4,1,-4,-5,-4,-4,0,-5
606,0,0,-4,-4,-4,-4,-4,0
607,-5,-5,-5,-5,0,-4,-5,-5
608,1,-4,-4,-4,-4,-4,-4,-4
609,-4,-4,-4,-4,0,-4,-4,-4
610,-5,-5,-4,-5,-5,-5,-5,-5
611,-4,-4,-4,-4,-4,1,-4,-4
612,-4,-4,-4,-4,1,-5,0,-5
613,-4,1,1,-4,-4,1,-4,1
614,-4,1,-4,0,-4,-4,-4,-4
615,1,-4,1,-4,-4,-4,-4,-4
616,-4,-4,1,-4,0,-5,-5,-5
617,-5,-5,-5,-5,-5,-5,-5,-5
618,-5,-4,-4,-5,1,-5,-5,-5
619,-4,-4,-4,-5,-4,-4,-4,-4
620,-4,-4,-4,-4,-4,-4,-4,-4
621,-4,-4,-4,-4,-4,-4,1,0
622,-4,0,-4,-4,-4,-4,-4,-4
623,0,-4,-4,-4,-4,-4,-4,-4
624,-4,1,-4,-4,-4,-4,-4,-4
625,-4,-4,-4,0,0,-5,0,-5
626,-4,-4,-4,-4,-4,-4,-4,1
627,-4,-4,-4,-4,-4,-4,0,1
628,1,0,0,1,0,-4,-4,1
629,-4,0,0,-4,-4,0,-4,-4
630,-4,-4,-4,-4,-4,-4,-4,-5
631,-4,-4,-4,-4,-4,-4,-4,-4
632,-4,0,-4,-4,-4,-4,-4,1
633,-5,-5,-5,-5,-5,-4,-4,-4
634,-5,-5,-5,-5,-5,-4,1,-4
635,-4,-4,-4,-4,-4,-4,-4,-4
636,-4,-4,-4,-4,-4,-4,-4,-4
637,-4,-4,1,-4,1,-4,-5,-5
638,-4,0,-4,-4,-4,-4,-4,-4
639,-4,1,0,0,1,1,-4,-4
640,-4,-4,-4,-4,-4,-4,-4,-4
641,0,0,0,-4,-4,-4,0,-4
642,-5,-5,-5,1,1,1,0,-4
643,-5,-5,-5,-5,-5,-5,-5,-5
644,-4,-4,-4,-5,-4,-5,-4,-4
645,-4,-4,-4,-4,-4,-4,-4,-4
646,-4,0,-4,-4,-4,-4,-4,-4
647,-4,-4,-4,-4,-4,-4,-4,-4
648,0,-4,-4,-5,0,-4,-4,-4
649,-4,-4,-4,-4,-4,-4,-4,-4
650,-4,-4,-4,-4,-4,-4,-4,-4
651,-5,-5,-5,-5,-5,-5,-5,-5
652,-5,-5,-5,-5,-5,-5,-5,-5
653,-4,0,-4,-4,0,-4,-4,-4
654,-5,0,-5,0,0,-4,1,-4
655,1,-4,-4,-4,-4,-4,-4,0
656,-4,1,-4,-4,-4,-4,-4,-4
657,-4,-4,-4,-4,-4,-4,-4,-4
658,-4,-4,-4,-4,-4,0,1,-5
659,-4,-4,-4,-4,-4,-4,-4,-4
660,-4,-4,-4,-5,-5,-5,-5,-5
661,-5,-5,-5,-5,-5,-5,-5,-5
662,0,-5,0,0,-4,-4,-4,-4
663,-4,1,-4,-4,-4,-5,-5,-5
664,-4,-4,-4,-4,-4,-4,-4,-4
665,-4,-4,1,1,-4,1,-4,-4
666,-4,-4,-4,-4,-4,-4,-4,-4
667,-4,0,0,-4,-4,-4,-4,-4
668,-4,-4,-4,-4,-4,-4,-4,-4
669,-4,-4,0,-4,-5,0,-4,-5
670,-4,1,-4,-4,-4,-4,1,-4
671,-4,-4,-4,-4,-4,-4,-4,-4
672,0,0,-4,1,-4,-4,-4,-5
673,-4,0,0,-4,-4,-4,-4,-4
674,0,-4,-4,-4,-4,-4,-4,-4
675,-5,-4,-4,-4,-5,-4,-4,-4
676,-5,-5,-5,-5,-5,-4,-4,-5
677,-4,-4,0,-4,-4,-4,-4,-4
678,-5,-5,-5,-5,-5,-5,0,-4
679,0,-4,-4,0,0,-4,-4,-4
680,-4,-5,-5,-5,-5,-5,-5,-5
681,0,-4,0,0,-4,-4,-4,-4
682,-5,-4,-4,-4,-4,-4,-5,-4
683,-4,-4,-4,-4,-4,-4,-4,-4
684,-4,-4,-4,-4,-4,-4,-4,-4
685,-4,1,0,1,1,0,-4,0
686,0,-4,-4,0,-4,-4,-4,-4
687,-4,-4,-4,-4,-4,-4,-4,-5
688,-4,-4,1,-4,-4,-4,-4,-4
689,-5,-5,-5,-5,-4,-4,-5,-5
690,-4,-4,-4,-4,-4,-4,-4,-4
691,-5,-5,-5,-5,-5,-5,-5,-5
692,-4,-4,-4,0,-4,-4,-4,-4
693,-5,-5,-5,-5,-5,-5,-5,-5
694,-5,-5,-5,-5,-5,-5,-5,-5
695,-5,-5,-5,1,-4,-5,-5,-5
696,-5,-5,-5,-5,-5,-5,-5,-5
697,-4,-4,-4,-4,-4,-4,-4,-4
698,0,0,-4,-4,0,0,0,1
699,-5,-5,-4,-4,-4,-4,-4,-4
700,-4,-5,-5,-5,-5,-5,-5,-5
701,0,0,0,1,-4,-4,-4,-5
702,-4,1,-5,1,-4,0,0,0
703,0,1,-4,1,1,-4,1,-4
704,-4,-4,-4,-4,-4,-4,-4,-4
705,-5,-5,-5,-5,-5,-5,-5,-5
706,1,1,-4,-4,-4,0,-4,0
707,0,0,0,-4,0,-5,-4,-5
708,-4,0,1,0,1,1,0,-4
709,1,1,0,1,0,-4,-4,1
710,-5,-5,-5,-5,-5,-5,-5,-5
711,-4,-4,-4,-4,-4,-4,-4,-4
712,-4,-4,-4,-4,-4,-4,-4,-4
713,-4,0,-4,0,-5,-5,-5,-5
714,-4,0,-4,-4,-4,-4,0,-4
715,-4,0,-5,0,-4,-4,-4,-4
716,-4,-4,-4,-4,-4,-4,0,-4
717,-4,-4,0,-4,-4,-4,-4,-4
718,-4,1,-5,-5,1,-5,-5,0
719,-4,1,-4,-4,-4,-4,-4,-4
720,-4,-4,-4,-4,-4,0,-4,-4
721,-4,0,-4,-4,-4,-4,-4,0
722,0,1,-4,-4,-4,-4,-5,-5
723,-4,-4,-4,-4,-4,-4,-4,-4
724,-4,-4,1,-4,0,-4,0,1
725,-4,0,-4,-4,-4,-4,-4,-4
726,-4,0,-4,-4,-4,-5,-5,-5
727,-4,-4,-4,-4,-5,-5,-5,-5
728,0,-4,-4,0,-4,-4,-4,-5
729,-4,-4,-4,-4,1,-4,-4,-4
730,-4,-4,-4,-4,-4,-4,-4,-4
731,-4,-4,-5,-4,-4,-4,-4,-4
732,-4,-4,-4,-4,-4,-4,-4,0
733,-4,-4,-4,-4,-4,-4,-4,-4
734,-4,-4,-5,-5,-5,-5,-5,-5
735,-4,1,-4,-4,-4,1,1,-5
736,-4,-4,-4,-4,-4,-4,-4,-4
737,-4,1,-4,0,-4,-4,-4,-4
738,-5,-5,-5,-5,-5,-5,-5,-5
739,-4,-4,-4,-4,-4,-4,0,-5
740,-4,-4,1,-4,1,-4,-4,-4
741,1,-4,-4,1,-5,-5,-5,-5
742,-4,-4,-4,1,-4,-4,-4,1
743,-4,-4,-4,-4,-4,-4,-4,-4
744,-4,-4,-4,0,-4,-4,-4,-4
745,-4,-5,1,-4,-4,-4,-4,-4
746,-4,-4,-4,-4,-4,-4,-4,-4
747,1,-5,-4,-4,-4,-4,-4,-4
748,-4,-4,-4,-4,-4,0,-4,-4
749,-5,-5,-5,-5,-5,-5,-5,-5
750,1,-4,-4,-5,-5,-5,-5,-5
751,0,-4,-4,1,-4,-4,-4,-4
752,-4,-4,-4,-4,-4,-4,-4,-4
753,-4,0,-4,1,-4,-4,-4,-4
754,-5,-5,-5,-5,-5,-5,-5,-5
755,-4,1,0,0,0,0,0,-4
756,-4,1,-4,1,0,0,1,-4
757,-4,-4,-4,-4,0,-4,-4,-4
758,-4,-4,-4,-4,-4,-4,-4,-4
759,0,0,-4,0,0,1,-4,0
760,-4,-5,-5,-5,-5,-5,-5,-5
761,-4,-4,-4,-4,-4,-4,-4,-4
762,-4,-4,-4,-4,-4,-4,-4,-4
763,1,-4,-4,-4,-4,-4,-4,-4
764,-4,-4,-4,-4,-4,-4,0,0
765,-5,-5,-5,-5,-5,-5,-5,-5
766,0,-5,-5,-5,-5,-5,-5,-5
767,-4,-5,-5,-5,-5,-5,-5,-5
768,-4,-4,-4,-4,-4,-4,-4,-4
769,-4,-4,1,-4,0,-4,1,-4
770,1,1,0,-5,0,0,1,0
771,-5,-5,-5,-5,-5,-5,-5,-5
772,-4,-4,-4,-4,-4,-4,-4,-4
773,-5,-5,-5,-5,-5,-5,-5,-5
774,0,-4,-4,1,-4,-4,-5,-4
775,1,-4,-4,-4,-4,1,-4,0
776,1,1,-4,0,-4,-4,-4,-4
777,-4,-4,0,-4,-4,-4,-4,-4
778,-4,-4,1,-4,-4,-4,-4,-4
779,0,-4,-5,0,0,0,0,-5
780,-5,-5,-5,-5,-5,-5,-5,-5
781,-5,-5,-5,-5,-5,-5,-5,-5
782,-5,-5,0,-5,-5,-5,-5,-5
783,0,0,-4,-5,-5,-5,-5,-5
784,1,0,-5,1,-4,-4,-4,-5
785,-5,-5,-5,-5,-5,-5,-5,-5
786,-5,-5,-5,-5,-5,-5,-5,-5
787,-5,-5,-5,-5,-5,-5,-5,-5
788,-5,-5,-5,-5,-5,-5,-5,-5
789,-5,-5,-5,1,-4,-4,-4,-4
790,-4,-4,-4,-4,0,-4,-5,-5
791,-5,0,-4,-5,-5,-4,1,-4
792,-4,-4,-4,-4,-4,-4,-4,-4
793,-4,1,1,0,0,-4,1,0
794,-5,-5,-5,-5,-5,-5,-5,-5
795,-4,-5,-5,-5,-5,-5,-5,-5
796,-4,-4,-4,-4,-4,-4,-4,-4
797,0,-4,-4,-4,-4,-4,-4,-4
798,-5,-5,-5,0,-4,-4,-4,-4
799,-4,-4,-4,-4,1,-4,-4,-4
800,1,1,-4,0,0,-4,-4,-4
801,0,-4,-4,-4,-4,-4,-4,-4
802,0,-4,-4,1,-4,-4,-4,0
803,0,-4,-4,-4,-4,-4,-4,-4
804,0,1,1,1,-4,-4,-4,-4
805,-4,-4,-5,-5,-5,-5,-5,-5
806,-5,-4,-4,0,-4,-5,-5,-5
807,-4,-4,-4,-4,-4,-4,-4,-4
808,-5,-5,-5,-5,-5,-5,-5,-5
809,1,-4,-5,-5,-5,-5,-5,-5
810,0,-4,-4,-4,-4,-4,-4,-4
811,-4,-4,-4,-4,-4,-4,0,-4
812,-5,0,-4,-4,0,-4,-4,-4
813,-4,-4,-4,-4,-4,-4,-4,-4
814,-4,-4,-5,0,-4,-5,0,-5
815,-4,0,-4,-4,-4,-5,-5,-5
816,-4,-4,-5,0,-4,-4,-5,-4
817,-4,-4,-4,0,-4,-4,-4,-4
818,-5,-4,-4,-4,-4,0,-4,-4
819,-5,-4,-4,-5,-5,0,-5,-5
820,-4,-4,-4,1,-4,-4,-4,-4
821,-4,-4,0,-4,-4,1,-4,1
822,-4,-5,-5,-5,-5,-5,-5,-5
823,0,-4,-4,-5,-4,1,-5,1
824,-5,-5,-5,-5,-5,-5,-5,-5
825,-4,-4,-4,-4,-4,-4,-4,-4
826,-5,-5,-5,0,-4,-4,-5,-5
827,1,-4,1,1,-4,-4,-4,1
828,-4,-4,-4,-4,-4,-4,-4,-4
829,0,-4,-4,-4,-4,-4,-4,-4
830,-4,-4,-4,-4,-4,0,-4,-5
831,-4,-5,-5,-5,-5,-5,-5,-5
832,0,1,-5,0,-4,-4,0,-4
833,-4,0,0,0,0,-4,-4,-4
834,0,0,0,0,0,-4,0,-4
835,-4,-4,-4,-4,-4,-4,-4,0
836,-4,0,0,0,-4,0,1,1
837,-5,-5,-5,-5,-5,-5,-5,-5
838,-4,0,-4,-4,-4,-4,-4,-5
839,-4,-4,-4,-4,-4,-4,-4,-4
840,-5,-5,-5,-5,-5,-5,-5,-5
841,-4,-4,-4,-4,-4,-4,-4,-4
842,0,-4,-4,0,-4,-4,-4,-4
843,0,1,0,1,0,0,1,0
844,-4,1,-4,-4,-4,-4,-4,-4
845,1,1,-4,1,1,1,-4,-5
846,-5,-5,-5,-5,-5,-5,-5,-5
847,-4,0,-4,-4,-4,-4,-4,-4
848,-4,-4,-4,-4,-4,-4,-4,-4
849,-4,-4,0,-4,-4,-4,-4,-4
850,-4,-4,-4,-4,-4,-4,-4,-4
851,-4,-4,-4,-4,-4,-4,-4,-4
852,0,0,-4,0,0,-4,0,0
853,-5,-5,-5,-5,-5,-5,-5,-5
854,0,1,-4,-4,-4,1,0,0
855,0,-4,-4,-4,-4,-4,-4,-4
856,0,0,0,-4,-4,-4,-4,-4
857,-4,1,-4,-5,1,0,-4,-4
858,-5,-5,-5,-5,-5,-5,-5,-5
859,-4,-4,-4,-4,-4,-4,-4,-4
860,0,-4,-4,-4,-4,-4,-4,-4
861,0,-4,-4,-4,-4,-4,-4,-4
862,-4,-4,-5,-4,1,-4,-4,-4
863,-4,-4,-4,-4,-4,-4,-4,-4
864,-5,-5,-5,-5,-5,-5,-5,-5
865,-4,-4,-4,-4,-4,-5,-5,-4
866,1,-5,-5,0,-5,1,0,-5
867,-4,-5,-5,-5,-5,-5,-5,-5
868,-4,-4,-4,1,0,-4,-4,-4
869,-5,-5,-5,-5,-5,-5,-5,-5
870,1,0,-4,-5,-5,-5,-5,-5
871,-4,0,-4,-4,-4,-4,-4,-4
872,-4,-4,1,1,-4,-4,-4,-4
873,-5,-5,-5,-5,-5,-5,-5,-5
874,0,-4,-4,-4,-4,-4,-4,-4
875,-4,-4,-4,-4,-4,-5,-5,-5
876,-4,-4,0,-5,-5,-5,-5,-5
877,-4,-4,-4,-4,-4,-4,1,0
878,-5,-5,0,1,-5,-5,-5,-5
879,-4,1,0,-4,-4,-4,-4,1
880,-4,-4,-4,-4,-4,-4,0,-4
881,-4,-4,-4,-4,-4,-4,-4,-4
882,-4,-4,-4,-4,-4,-4,-4,-4
883,-4,1,-4,-4,0,-4,-4,-4
884,-4,0,-4,-4,-4,-4,-4,0
885,-4,-5,1,-4,-4,-4,-4,-4
886,-4,0,-4,-4,-4,-4,-4,-4
887,0,-4,-4,-4,-4,-4,-4,-4
888,-4,-4,-4,-4,-4,-4,-4,-4
889,-4,-4,-4,-4,-4,-4,-4,-4
890,-4,-4,-4,-4,-4,-4,-4,-4
891,-4,1,-4,-4,-4,-4,1,1
892,-4,1,-4,-4,-4,-4,-4,1
893,-4,-4,-4,-4,-4,-4,-4,-4
894,-5,-5,-5,-5,-5,-5,-5,-5
895,0,-4,-5,-5,-5,-5,-5,-5
896,-4,-4,0,-4,-4,-4,-4,-4
897,-4,-4,-4,-4,-4,-4,-4,1
898,-4,-4,-4,-4,-4,-4,-4,-4
899,-4,-4,-4,1,-4,-4,-4,1
900,-4,-4,-4,-4,-4,-4,-4,-4
901,-5,-5,-5,-5,-5,-5,-5,-5
902,-4,-4,-4,-4,-4,-4,-4,-4
903,1,-4,-4,-4,-4,-4,-4,-4
904,-5,-5,-5,-5,-5,-5,-5,-5
905,-5,-5,-5,-5,-5,-5,-5,-5
906,0,-4,-4,-4,-4,-4,-4,-4
907,-4,-4,-4,0,-4,-4,-4,-4
908,-4,0,-4,-4,-4,-4,-4,-4
909,-4,-4,-4,-4,-4,-4,-4,-4
910,-5,-5,1,-4,1,0,1,-4
911,-5,-5,-5,0,-4,-5,-5,1
912,-4,-4,-4,-4,-4,-4,-4,-4
913,-4,-4,-4,-4,-4,0,-4,-4
914,-4,-4,-4,-4,-4,-4,-4,-4
915,-4,-4,-4,-4,-4,1,-4,-4
916,-4,-4,-5,1,-4,-4,-4,-4
917,0,-4,-4,-4,-4,1,1,-4
918,0,-4,-5,0,1,1,0,-4
919,1,0,-4,-4,-4,-4,-4,-4
920,1,-4,-4,-4,-4,-4,-4,0
921,-4,-4,0,-4,-4,-4,-4,-4
922,-4,0,-4,-4,-4,-4,-4,-5
923,-4,-4,-4,-4,1,-4,-4,-4
924,0,-4,1,-4,-4,-4,-4,-4
925,-4,-4,-4,-4,-4,-4,-4,-4
926,-4,-4,-4,0,-4,-4,-4,-4
927,-5,-5,-5,-5,-5,-5,-5,-5
928,-4,0,-4,0,1,1,-4,0
929,-4,-4,-4,1,-4,-4,-4,-4
930,1,-5,-5,-5,-5,1,-4,-5
931,1,1,-5,-5,-5,1,-4,-4
932,-4,1,-4,0,-4,-4,-4,-4
933,-5,-5,-5,-5,-5,-5,-5,-5
934,0,0,-4,-4,-4,-4,-4,-4
935,0,-4,-4,-4,-4,-4,0,-4
936,-4,-4,1,-4,-4,-4,-4,-4
937,-4,-4,-4,-4,-4,-4,-4,-4
938,-4,-4,-4,-4,-4,-4,-4,-4
939,0,-4,-5,-4,0,-4,-4,-4
940,-4,-5,-4,-5,-5,-5,-5,-5
941,1,-4,-4,-4,0,-4,0,-4
942,-4,0,-4,-4,-4,-4,-4,1
943,1,-5,-5,-5,-5,-5,-5,-5
944,-4,-4,1,1,-4,-4,-4,-4
945,-4,-4,-4,1,-4,-4,-4,1
946,-4,-5,-5,-5,-5,-5,-5,-5
947,-4,-4,-4,-4,-4,-4,-4,-4
948,-5,-5,-5,-5,-5,-5,-5,-5
949,-4,0,-4,-4,-4,-4,-4,-4
950,-4,0,-4,-4,-4,-4,-4,-4
951,0,-4,-4,-4,-4,-4,-4,-4
952,-4,-4,-4,-4,-4,-4,-4,-5
953,-4,-4,-4,-4,-4,-4,1,-5
954,-4,0,-4,-4,-4,-4,1,0
955,0,-4,-4,-4,-4,-4,-4,-4
956,-4,-4,-4,-4,-4,-4,1,-4
957,-5,-5,-5,-5,-5,-5,-5,-5
958,-4,-4,-4,-4,-4,-4,-4,-4
959,0,-4,-4,-4,-4,-4,-4,-4
960,1,-4,-4,-4,-4,-4,0,1
961,-4,-4,-4,-4,-4,-4,0,-4
962,-4,-4,-4,-4,-4,-4,-4,-4
963,-4,1,-4,-4,-4,-4,-4,-4
964,1,-4,0,1,-4,-4,-4,-5
965,-5,-5,-5,-5,-5,-5,-5,-5
966,0,-4,-4,-4,-4,-5,-5,-5
967,-4,0,-4,0,-4,-4,-4,-5
968,-4,-4,1,1,0,-4,-4,-4
969,0,-4,-4,-4,-4,-4,-4,-4
970,-4,-4,-4,-4,-4,-4,-4,-4
971,-4,-4,1,1,0,0,-4,-4
972,-4,1,-4,1,-4,-4,-4,-4
973,0,-4,-4,-4,-4,-4,-4,-5
974,-4,-4,-4,-4,-4,-4,-4,-4
975,-4,-4,-5,-5,-5,-5,-5,-5
976,-4,-4,-4,-4,-4,-4,-4,-4
977,-4,-4,1,-4,-4,-4,-4,-4
978,-4,-4,-4,-4,-4,-4,-4,-4
979,-4,-4,-4,-4,-4,1,0,0
980,-4,-4,-4,-4,-4,-4,-4,-4
981,-4,0,-4,-4,-4,-4,-4,-4
982,0,0,-4,-4,-4,-4,-4,-4
983,-5,-5,-5,-5,-5,-5,-5,-5
984,-4,1,-4,1,-5,-4,-4,-4
985,-4,-4,-4,-4,-4,0,-4,1
986,-5,-5,-5,-5,-5,-5,-5,-5
987,-5,-5,-5,-5,-5,-5,-5,-5
988,-4,-4,-4,-4,-4,-4,-4,-5
989,-5,-5,-5,-5,-5,-5,-5,-5
990,-4,-4,-4,-4,-4,-4,-4,-4
991,-5,-5,-5,-5,-5,-5,-5,-5
992,-4,1,0,-4,-4,-4,-4,-4
993,-5,-5,-5,-5,-5,-5,-5,-5
994,-5,-5,-5,-5,-5,1,0,-5
995,0,-4,-4,-4,-4,-4,-4,-4
996,-4,1,1,-4,0,-4,-5,-5
997,-4,-4,-4,-4,-4,-4,-4,-4
998,-4,-5,-5,-5,-5,-5,-5,-5
999,-4,0,-4,-4,-4,-4,-4,-4
1000,-5,1,0,-4,0,1,1,0
1001,0,0,-4,-4,-4,-4,-4,-4
1002,-4,0,0,0,0,0,0,-4
1003,0,-4,-4,-4,0,-4,-4,-4
1004,1,-4,1,-4,-4,-4,-4,-4
1005,-4,-4,-4,-5,-5,1,-4,1
1006,-5,-5,-5,-5,-5,-5,-5,-5
1007,-4,-4,-4,-4,-4,-4,-4,-4
1008,-5,-5,-5,-5,-5,-5,-5,-5
1009,-4,-4,-4,1,0,-4,0,-5
1010,0,-4,-5,-5,-5,-5,-5,-5
1011,-4,-4,-4,-4,-4,-4,-4,-4
1012,-5,-5,-5,-5,0,-4,-4,-5
1013,-4,0,1,1,0,1,1,0
1014,1,-4,-4,-4,-4,-4,-4,-4
1015,-4,0,0,-4,0,-4,1,-4
1016,-5,-5,-5,-5,-5,-5,-5,-5
1017,-4,-4,-4,-4,-4,-4,-4,-4
1018,-4,-4,-4,-4,-5,-5,-5,-5
1019,0,-4,-4,-4,1,-4,-4,-4
1020,-4,-4,1,1,-4,-4,-4,-4
1021,-5,-5,-5,-5,-5,-5,-5,-5
1022,1,-4,-4,-4,-4,-4,-4,-4
1023,1,-4,-4,-4,-4,-5,-4,0
1024,-4,-4,-4,-4,-4,-4,-4,-4
1025,-4,-4,0,-4,-4,0,-5,-5
1026,-5,-5,-5,-5,-5,-5,-5,-5
1027,-5,-5,-5,-5,-5,-5,-5,-5
1028,-4,-4,0,-4,1,-4,1,0
1029,-4,-4,1,-4,-4,-4,-4,-4
1030,-4,-4,-4,-4,0,0,-4,-4
1031,-4,-4,-4,-4,-4,-4,-4,-4
1032,-5,-5,-5,-5,-5,-5,-5,-5
1033,0,-4,0,0,0,-4,0,0
1034,-4,-4,-4,-4,-4,0,0,0
1035,0,-4,0,0,-4,0,1,1
1036,-4,1,-4,-4,0,-5,-5,-5
1037,-4,-4,-4,-4,-4,-4,0,-4
1038,-4,-4,-4,-4,-4,-4,-4,-4
1039,0,-4,-4,-4,-4,-4,0,-4
1040,1,0,-5,-5,-5,-5,-5,-5
1041,-5,0,-5,-5,0,-5,-5,0
1042,1,1,1,1,-4,-4,1,-5
1043,0,-4,0,0,0,1,1,0
1044,0,0,-4,1,-4,0,-4,-4
1045,-4,-4,-4,-4,-4,-4,-4,-4
1046,-4,-4,1,-4,-4,-4,-4,-4
1047,-5,-5,-5,0,-4,-4,-4,-4
1048,-4,1,-4,-4,-4,-4,-4,-4
1049,-4,-4,0,-4,-4,-4,-4,-4
1050,-4,-4,-4,1,1,0,-4,-4
1051,-4,-4,-4,1,-4,-4,-4,-4
1052,1,1,1,-4,-4,-5,-5,-5
1053,-4,-4,-4,-4,-4,-4,-4,-4
1054,-5,-4,-4,-4,-4,-4,-4,-4
1055,-4,-4,-4,-4,-4,-4,-4,-4
1056,0,-4,-4,0,-4,-4,-4,-4
1057,-4,-4,1,-4,-4,-4,-4,-4
1058,0,-4,0,0,-4,-4,0,1
1059,-4,-4,-4,-4,-4,0,0,-4
1060,-4,1,1,1,-4,-5,0,0
1061,0,-4,0,-4,-4,-4,-4,-4
1062,-4,-4,-4,-4,0,-4,-5,-5
1063,-4,-4,-4,-4,-4,-4,-4,-4
1064,-4,0,-4,-4,-4,-4,-5,-5
1065,-4,-4,-4,-4,-4,-4,-4,-4
1066,-5,-5,-5,-5,-5,-5,-5,-5
1067,-5,1,-4,1,-4,0,1,0
1068,1,0,0,1,0,-5,0,0
1069,-4,-4,-4,-4,-5,-5,-5,-5
1070,0,-4,0,0,-4,0,0,-4
1071,-4,-4,-4,-4,-4,-4,-4,-4
1072,-4,-4,-4,-4,-4,-4,-4,-4
1073,-5,-4,1,-4,-4,1,-4,-4
1074,-5,-4,-5,-5,0,-5,0,-4
1075,-5,-5,-5,-5,-4,-5,-5,-4
1076,-4,1,-4,-4,-4,0,-4,-4
1077,-4,-4,-4,-5,0,-4,-4,-4
1078,-4,-4,-4,-4,-4,-4,-4,1
1079,-4,-4,-4,-4,-4,-4,-4,-4
1080,-4,-4,-4,-4,-4,-4,-4,-4
1081,-4,-4,-4,1,-4,-4,-4,-4
1082,-4,-4,-4,-4,-4,-4,-4,-4
1083,-5,-5,-5,-5,-5,-5,-5,-5
1084,-5,-5,-5,-5,-5,-5,-5,-5
1085,-4,-4,-4,-4,-4,-4,-4,-4
1086,-5,-5,-4,1,1,-5,-5,-5
1087,1,-4,0,-4,-4,-4,-4,-4
1088,-4,-4,-4,-4,-4,-4,-4,-4
1089,-4,-5,0,0,-4,-4,0,1
1090,-5,-5,1,0,-4,-4,-4,-4
1091,-4,-5,-4,-4,-4,-5,-5,-5
1092,1,0,-5,0,0,-5,1,-5
1093,-4,-4,-4,-4,-5,-5,-5,-5
1094,-4,-5,-5,-5,-5,-5,-5,-5
1095,-5,-5,-5,-5,-5,-5,-5,-5
1096,-4,-4,-4,-4,-4,-4,-4,1
1097,-4,-4,-4,1,-4,-4,-4,-4
1098,-5,-5,-4,-4,-4,-5,-4,-4
1099,-4,-4,-5,-5,-5,-5,-5,-5
1100,-5,-5,-5,-5,-5,-5,-5,-5
1101,-4,-4,-5,-4,1,-5,-4,-4
1102,-4,1,-5,1,-4,-4,-4,-4
1103,-4,-4,0,-5,-5,-4,-5,-5
1104,1,0,1,1,0,-4,-4,-5
1105,0,-4,1,-4,-4,-4,-4,-4
1106,1,0,-4,-4,-4,-4,-4,-4
1107,-4,0,-4,-4,-4,-4,-4,-4
1108,-5,-5,-5,0,-4,-5,-5,-5
1109,-4,1,1,1,-4,-4,-4,-4
1110,-5,-4,-4,-4,-4,-4,-4,-4
1111,-4,-4,-4,-4,-4,-4,-4,-4
