"CPUBID","MPUBID","BKGN-20","BKGN-20","BKGN-20","MS-BKGN-20","MS-BKGN-20","MS-BKGN-20","MS-BKGN-20","MS-BKGN-20"
57602,576,-7,8,8,8,-7,-7,-7,-7
57603,576,-7,8,8,8,-7,-7,-7,-7
57604,576,-7,-7,8,8,8,-7,8,-7
57901,579,1,1,-7,-7,-7,-7,-7,-7
57902,579,1,1,1,1,-7,-7,-7,-7
58201,582,5,-7,-7,-7,-7,-7,-7,-7
58501,585,-7,-7,-7,-7,-7,-7,-7,-7
58502,585,-7,-7,-7,-7,-7,-7,-7,-7
58503,585,-7,-7,-7,-7,-7,-7,-7,-7
58504,585,1,1,-7,-7,-7,-7,-7,-7
58505,585,1,1,1,-7,-7,-7,-7,-7
58801,588,-7,-7,-7,-7,-7,-7,-7,-7
58802,588,-7,-7,-7,-7,-7,-7,-7,-7
58803,588,1,1,-7,-7,-7,-7,-7,-7
58804,588,1,1,6,-7,-7,-7,-7,-7
58901,589,-7,-7,-7,-7,-7,-7,-7,-7
58902,589,-7,-7,1,-7,-7,-7,-7,-7
59001,590,-7,-7,-7,-7,-7,-7,-7,-7
59002,590,-7,-7,-7,-7,-7,-7,-7,-7
59003,590,-7,-7,-7,-7,-7,-7,-7,-7
59004,590,-7,-7,-7,-7,-7,-7,-7,-7
59301,593,-7,-7,-7,-7,-7,-7,-7,-7
59302,593,-7,-7,-7,-7,-7,-7,-7,-7
60401,604,-7,-7,-7,-7,-7,-7,-7,-7
60402,604,1,1,1,-7,-7,-7,-7,-7
60403,604,1,1,1,1,-7,-7,-7,-7
60404,604,9,1,1,1,1,-7,-7,-7
60801,608,3,-7,-7,-7,-7,-7,-7,-7
60802,608,3,3,3,-7,-7,-7,-7,-7
60803,608,3,3,3,3,-7,-7,-7,-7
61101,611,-7,-7,-7,-7,-7,-7,-7,-7
61102,611,-7,-7,-7,-7,-7,-7,-7,-7
61401,614,-7,-7,-7,-7,-7,-7,-7,-7
61402,614,-7,-7,-7,-7,-7,-7,-7,-7
61501,615,-7,-7,-7,-7,-7,-7,-7,-7
61502,615,1,1,-7,-7,-7,-7,-7,-7
61801,618,-7,-7,-7,-7,-7,-7,-7,-7
61802,618,-7,-7,-7,-7,-7,-7,-7,-7
61803,618,-7,-7,1,-7,-7,-7,-7,-7
61901,619,-7,-7,-7,-7,-7,-7,-7,-7
61902,619,-7,-7,-7,-7,-7,-7,-7,-7
61903,619,-7,-7,-7,-7,-7,-7,-7,-7
61904,619,-7,-7,-7,-7,-7,-7,-7,-7
61905,619,-7,-7,-7,-7,-7,-7,-7,-7
61906,619,1,1,-7,-7,-7,-7,-7,-7
62101,621,1,-7,-7,-7,-7,-7,-7,-7
62102,621,1,1,-7,-7,-7,-7,-7,-7
62103,621,1,1,1,1,1,-7,-7,-7
62201,622,1,1,-7,-7,-7,-7,-7,-7
62202,622,-7,5,1,1,1,1,-7,-7
62203,622,-7,-7,-7,-7,-7,1,1,1
62301,623,-7,-7,-7,-7,-7,-7,-7,-7
62302,623,-7,-7,-7,-7,-7,-7,-7,-7
62701,627,-7,-7,-7,-7,-7,-7,-7,-7
62702,627,-7,-7,-7,-7,-7,-7,-7,-7
62703,627,1,1,-7,-7,-7,-7,-7,-7
62704,627,-7,-7,-7,-7,-7,-7,-7,-7
63201,632,-7,-7,-7,-7,-7,-7,-7,-7
63202,632,-7,-7,-7,-7,-7,-7,-7,-7
63203,632,1,-7,-7,-7,-7,-7,-7,-7
63401,634,-7,-7,-7,-7,-7,-7,-7,-7
63402,634,-7,-7,-7,-7,-7,-7,-7,-7
63403,634,-7,-7,-7,-7,-7,-7,-7,-7
63501,635,-7,-7,-7,-7,-7,-7,-7,-7
63502,635,-7,-7,-7,-7,-7,-7,-7,-7
64001,640,-7,-7,-7,-7,-7,-7,-7,-7
64002,640,1,1,-7,-7,-7,-7,-7,-7
64201,642,-7,-7,-7,-7,-7,-7,-7,-7
64202,642,-7,-7,-7,-7,-7,-7,-7,-7
64301,643,-7,-7,-7,-7,-7,-7,-7,-7
64801,648,-7,-7,-7,-7,-7,-7,-7,-7
65001,650,1,1,1,1,-7,-7,-7,-7
65002,650,1,1,1,1,1,-7,-7,-7
65401,654,-7,-7,-7,-7,-7,-7,-7,-7
65601,656,4,8,-7,-7,-7,-7,-7,-7
65602,656,4,-7,8,8,-7,-7,-7,-7
65701,657,-7,4,3,3,3,3,-7,-7
65702,657,-7,-7,-7,3,3,3,3,-7
66001,660,3,3,-7,-7,-7,-7,-7,-7
66002,660,3,3,-7,-7,-7,-7,-7,-7
66003,660,3,3,-7,-7,-7,-7,-7,-7
66201,662,1,-7,-7,-7,-7,-7,-7,-7
66202,662,1,-7,1,-7,-7,-7,-7,-7
66401,664,1,1,-7,-7,-7,-7,-7,-7
66402,664,1,1,1,1,-7,-7,-7,-7
66501,665,-7,-7,-7,3,1,1,1,-7
66502,665,-7,-7,-7,-7,1,1,1,1
66801,668,-7,-7,-7,-7,-7,-7,-7,-7
66802,668,3,-7,-7,-7,-7,-7,-7,-7
66803,668,3,-7,-7,-7,-7,-7,-7,-7
66804,668,3,-7,-7,3,-7,-7,-7,-7
66805,668,-7,-7,-7,-7,-7,-7,3,3
67701,677,-7,-7,-7,-7,-7,-7,-7,-7
67702,677,1,1,-7,-7,-7,-7,-7,-7
67703,677,1,1,1,-7,-7,-7,-7,-7
67704,677,1,1,1,-7,-7,-7,-7,-7
68801,688,-7,-7,-7,-7,-7,-7,-7,-7
68802,688,1,1,-7,-7,-7,-7,-7,-7
68901,689,-7,-7,-7,-7,-7,-7,-7,-7
68902,689,-7,-7,-7,-7,-7,-7,-7,-7
68903,689,-7,-7,-7,-7,1,1,-7,-7
69101,691,-7,-7,-7,-7,-7,-7,-7,-7
69102,691,-7,-7,-7,-7,-7,-7,-7,-7
69103,691,-7,-7,-7,-7,-7,-7,-7,-7
69201,692,-7,-7,-7,-7,-7,-7,-7,-7
69202,692,-7,-7,-7,-7,-7,-7,-7,-7
69401,694,-7,-7,-7,-7,-7,-7,-7,-7
69402,694,-7,-7,-7,-7,-7,-7,-7,-7
69403,694,-7,-7,-7,-7,-7,-7,-7,-7
69404,694,-7,-7,-7,-7,-7,-7,-7,-7
69601,696,-7,-7,-7,-7,-7,-7,-7,-7
69801,698,-7,-7,-7,-7,-7,-7,-7,-7
69802,698,-7,-7,-7,-7,-7,-7,-7,-7
70301,703,-7,-7,-7,-7,-7,-7,-7,-7
70302,703,-7,-7,-7,-7,-7,-7,-7,-7
70303,703,1,1,1,1,-7,-7,-7,-7
70401,704,-7,-7,-7,-7,-7,-7,-7,-7
70402,704,-7,-7,-7,-7,-7,-7,-7,-7
70601,706,-7,-7,-7,-7,-7,-7,-7,-7
70602,706,-7,-7,-7,-7,-7,-7,-7,-7
70603,706,-7,-7,-7,-7,-7,-7,-7,-7
70604,706,1,-7,-7,-7,-7,-7,-7,-7
70605,706,1,1,1,1,-7,-7,-7,-7
70801,708,-7,-7,-7,-7,-7,-7,-7,-7
71201,712,-7,-7,-7,-7,-7,-7,-7,-7
71202,712,1,-7,-7,-7,-7,-7,-7,-7
71301,713,1,-7,-7,-7,-7,-7,-7,-7
71302,713,1,1,-7,-7,-7,-7,-7,-7
72001,720,-7,-7,-7,-7,-7,-7,-7,-7
72002,720,-7,-7,-7,-7,-7,-7,-7,-7
72101,721,1,-7,-7,-7,-7,-7,-7,-7
72102,721,1,-7,-7,-7,-7,-7,-7,-7
72401,724,-7,-7,-7,-7,-7,-7,-7,-7
72402,724,1,1,-7,-7,-7,-7,-7,-7
72601,726,-7,-7,-7,-7,-7,-7,-7,-7
72602,726,-7,1,-7,-7,-7,-7,-7,-7
72603,726,-7,1,1,1,-7,-7,-7,-7
73301,733,-7,-7,-7,-7,-7,-7,-7,-7
73302,733,-7,-7,-7,-7,-7,-7,-7,-7
73303,733,-7,1,-7,-7,-7,-7,-7,-7
73304,733,-7,1,1,-7,-7,-7,-7,-7
73601,736,-7,-7,-7,-7,-7,-7,-7,-7
73602,736,1,-7,-7,-7,-7,-7,-7,-7
73901,739,-7,-7,-7,-7,-7,-7,-7,-7
73902,739,-7,-7,-7,-7,-7,-7,-7,-7
73903,739,-7,-7,-7,-7,-7,-7,-7,-7
74001,740,-7,-7,-7,-7,-7,-7,-7,-7
74301,743,-7,1,1,1,-7,-7,-7,-7
74302,743,1,1,1,1,-7,-7,-7,-7
74401,744,-7,-7,-7,-7,-7,-7,-7,-7
74402,744,-7,-7,-7,1,1,2,1,1
74601,746,1,-7,-7,-7,-7,-7,-7,-7
74602,746,1,1,1,-7,-7,-7,-7,-7
75201,752,-7,1,-7,-7,-7,-7,-7,-7
75202,752,-7,1,1,1,1,-7,-7,-7
75501,755,-7,-7,-7,-7,-7,-7,-7,-7
75502,755,-7,-7,-7,-7,-7,-7,-7,-7
75503,755,1,1,1,-7,-7,-7,-7,-7
75601,756,-7,-7,-7,-7,-7,-7,-7,-7
75602,756,-7,-7,-7,-7,-7,-7,-7,-7
75603,756,1,1,1,-7,-7,-7,-7,-7
75604,756,1,1,2,2,-7,-7,-7,-7
75605,756,-7,-7,-7,-7,1,2,1,1
75701,757,-7,-7,-7,-7,-7,-7,-7,-7
75702,757,1,1,1,1,1,-7,-7,-7
75801,758,-7,-7,-7,-7,-7,-7,-7,-7
75901,759,-7,-7,-7,-7,-7,-7,-7,-7
75902,759,-7,-7,-7,-7,-7,-7,-7,-7
75903,759,1,1,1,1,-7,-7,-7,-7
75904,759,-7,1,1,1,1,1,-7,-7
76101,761,-7,-7,-7,-7,-7,-7,-7,-7
76102,761,-7,-7,-7,-7,-7,-7,-7,-7
76103,761,1,1,1,1,-7,-7,-7,-7
76401,764,-7,-7,-7,-7,-7,-7,-7,-7
76402,764,1,-7,-7,-7,-7,-7,-7,-7
76403,764,1,-7,-7,-7,-7,-7,-7,-7
76404,764,1,1,-7,-7,-7,-7,-7,-7
76405,764,1,1,1,-7,-7,-7,-7,-7
76801,768,-7,-7,-7,-7,-7,-7,-7,-7
76802,768,1,-7,-7,-7,-7,-7,-7,-7
76803,768,1,1,-7,-7,-7,-7,-7,-7
76804,768,1,1,1,1,-7,-7,-7,-7
77001,770,-7,-7,-7,-7,-7,-7,-7,-7
77002,770,-7,-7,-7,-7,-7,-7,-7,-7
77501,775,-7,-7,-7,-7,-7,-7,-7,-7
77502,775,1,-7,-7,-7,-7,-7,-7,-7
77503,775,1,-7,-7,-7,-7,-7,-7,-7
77901,779,1,1,-7,-7,-7,-7,-7,-7
78301,783,-7,-7,-7,-7,-7,-7,-7,-7
78501,785,-7,-7,-7,-7,-7,-7,-7,-7
78701,787,-7,-7,-7,-7,-7,-7,-7,-7
78801,788,-7,-7,-7,-7,-7,-7,-7,-7
78901,789,-7,-7,-7,-7,-7,-7,-7,-7
79001,790,-7,-7,-7,-7,-7,-7,-7,-7
79201,792,-7,-7,-7,-7,-7,-7,-7,-7
79202,792,-7,-7,-7,-7,-7,-7,-7,-7
79203,792,1,1,-7,-7,-7,-7,-7,-7
79204,792,-7,-7,1,4,4,4,-7,-7
80101,801,-7,-7,-7,-7,-7,-7,-7,-7
80102,801,-7,-7,-7,-7,-7,-7,-7,-7
80103,801,1,-7,-7,-7,-7,-7,-7,-7
80301,803,-7,-7,-7,-7,-7,-7,-7,-7
80302,803,1,-7,-7,-7,-7,-7,-7,-7
80303,803,1,1,-7,-7,-7,-7,-7,-7
80304,803,-7,1,1,1,-7,-7,-7,-7
80305,803,-7,-7,-7,-7,-7,8,8,-7
80306,803,-7,-7,-7,-7,-7,8,8,-7
80401,804,9,-7,-7,-7,-7,-7,-7,-7
80402,804,1,-7,-7,-7,-7,-7,-7,-7
80501,805,-7,1,1,-7,-7,-7,-7,-7
81001,810,1,1,-7,-7,-7,-7,-7,-7
81101,811,1,1,1,1,-7,-7,-7,-7
81201,812,-7,-7,-7,-7,-7,-7,-7,-7
81202,812,-7,-7,-7,-7,-7,-7,-7,-7
81203,812,-7,3,3,-7,-7,-7,-7,-7
81204,812,-7,3,3,3,-7,-7,-7,-7
81401,814,-7,-7,-7,-7,-7,-7,-7,-7
81402,814,-7,-7,-7,-7,-7,-7,-7,-7
81601,816,-7,1,1,-7,-7,-7,-7,-7
81602,816,-7,1,1,1,1,-7,-7,-7
82001,820,-7,3,1,1,1,1,-7,-7
82401,824,-7,-7,-7,-7,-7,-7,-7,-7
82801,828,4,4,4,-7,-7,-7,-7,-7
82802,828,4,4,4,-7,-7,-7,-7,-7
82901,829,1,1,-7,-7,-7,-7,-7,-7
82902,829,1,1,1,1,-7,-7,-7,-7
83001,830,-7,-7,-7,-7,-7,-7,-7,-7
83101,831,-7,-7,-7,-7,-7,-7,-7,-7
83102,831,1,-7,-7,-7,-7,-7,-7,-7
83103,831,1,-7,-7,-7,-7,-7,-7,-7
83104,831,-7,-7,-7,-7,-7,-7,-7,-7
83401,834,-7,-7,-7,-7,-7,-7,-7,-7
83402,834,1,1,-7,-7,-7,-7,-7,-7
83403,834,1,1,1,1,-7,-7,-7,-7
83501,835,-7,-7,-7,-7,-7,-7,-7,-7
83502,835,3,-7,-7,-7,-7,-7,-7,-7
83601,836,-7,-7,-7,-7,-7,-7,-7,-7
83602,836,1,1,-7,-7,-7,-7,-7,-7
83603,836,1,1,1,-7,-7,-7,-7,-7
83901,839,1,1,1,1,-7,-7,-7,-7
84001,840,-7,-7,-7,-7,-7,-7,-7,-7
84002,840,-7,-7,-7,-7,-7,-7,-7,-7
84101,841,-7,-7,-7,-7,-7,-7,-7,-7
84102,841,1,-7,-7,-7,-7,-7,-7,-7
84201,842,-7,-7,-7,-7,-7,-7,-7,-7
84301,843,-7,-7,-7,-7,-7,-7,-7,-7
84501,845,-7,-7,-7,-7,-7,-7,-7,-7
84502,845,-7,-7,-7,-7,-7,-7,-7,-7
84503,845,-7,-7,-7,-7,-7,-7,-7,-7
84801,848,-7,-7,-7,-7,-7,-7,-7,-7
85201,852,-7,-7,-7,-7,-7,-7,-7,-7
85401,854,-7,-7,-7,-7,-7,-7,-7,-7
85402,854,1,1,1,-7,-7,-7,-7,-7
85403,854,1,1,1,1,-7,-7,-7,-7
85404,854,-7,-7,1,1,1,1,1,-7
85501,855,-7,-7,-7,-7,-7,-7,-7,-7
85502,855,1,-7,-7,-7,-7,-7,-7,-7
85601,856,-7,-7,-7,-7,-7,-7,-7,-7
85602,856,-7,-7,-7,-7,-7,-7,-7,-7
85603,856,1,-7,-7,-7,-7,-7,-7,-7
86201,862,-7,-7,-7,-7,-7,-7,-7,-7
86202,862,-7,-7,-7,-7,-7,-7,-7,-7
86601,866,-7,-7,-7,-7,-7,-7,-7,-7
86602,866,1,-7,-7,-7,-7,-7,-7,-7
86603,866,-7,-7,-7,1,-7,1,-7,-7
86701,867,-7,-7,3,-7,-7,-7,-7,-7
86901,869,-7,-7,-7,-7,-7,-7,-7,-7
86902,869,-7,-7,-7,-7,-7,-7,-7,-7
87501,875,1,1,1,-7,-7,-7,-7,-7
87601,876,-7,3,-7,-7,-7,-7,-7,-7
87602,876,-7,3,-7,-7,-7,-7,-7,-7
87603,876,-7,3,-7,-7,-7,-7,-7,-7
87604,876,-7,-7,-7,-7,-7,-7,-7,-7
87901,879,1,1,1,1,1,-7,-7,-7
87902,879,-7,1,1,1,1,1,-7,-7
88001,880,-7,-7,-7,-7,-7,-7,-7,-7
88002,880,-7,-7,-7,-7,-7,-7,-7,-7
88003,880,-7,-7,-7,-7,-7,-7,-7,-7
88601,886,-7,-7,1,2,2,1,-7,-7
88602,886,-7,-7,-7,2,2,2,1,-7
88701,887,1,-7,-7,-7,-7,-7,-7,-7
88702,887,1,1,1,-7,-7,-7,-7,-7
88901,889,-7,-7,-7,-7,-7,-7,-7,-7
88902,889,-7,-7,-7,-7,-7,-7,-7,-7
89301,893,-7,-7,-7,-7,-7,-7,-7,-7
89302,893,3,-7,-7,-7,-7,-7,-7,-7
89303,893,3,3,3,-7,-7,-7,-7,-7
89401,894,-7,-7,-7,-7,-7,-7,-7,-7
89402,894,-7,-7,-7,-7,-7,-7,-7,-7
89403,894,-7,-7,-7,-7,-7,-7,-7,-7
89501,895,1,1,-7,-7,-7,-7,-7,-7
89502,895,-7,1,-7,-7,-7,-7,-7,-7
89601,896,1,-7,-7,-7,-7,-7,-7,-7
89602,896,1,1,1,1,1,-7,-7,-7
89801,898,1,1,-7,-7,-7,-7,-7,-7
89802,898,1,1,1,-7,-7,-7,-7,-7
89803,898,1,1,1,1,1,-7,-7,-7
90001,900,1,1,-7,-7,-7,-7,-7,-7
90002,900,1,1,1,-7,-7,-7,-7,-7
90003,900,-7,1,1,1,1,1,-7,-7
90004,900,-7,-7,1,1,1,1,-7,-7
90401,904,-7,-7,-7,-7,-7,-7,-7,-7
90601,906,1,1,1,1,1,-7,-7,-7
90602,906,-7,1,1,1,1,1,-7,-7
90603,906,-7,-7,-7,1,1,1,1,-7
91201,912,-7,-7,-7,-7,-7,-7,-7,-7
91202,912,1,-7,-7,-7,-7,-7,-7,-7
91401,914,3,3,3,-7,-7,-7,-7,-7
91402,914,3,3,3,3,-7,-7,-7,-7
91801,918,-7,-7,-7,-7,-7,-7,-7,-7
92301,923,-7,-7,-7,-7,-7,-7,-7,-7
92302,923,1,-7,-7,-7,-7,-7,-7,-7
92303,923,1,1,-7,-7,-7,-7,-7,-7
92801,928,-7,-7,-7,-7,-7,-7,-7,-7
92802,928,-7,-7,-7,-7,-7,-7,-7,-7
93001,930,-7,-7,-7,-7,-7,-7,-7,-7
93002,930,-7,-7,-7,-7,-7,-7,-7,-7
93003,930,-7,-7,-7,-7,-7,-7,-7,-7
93004,930,-7,-7,-7,-7,-7,-7,-7,-7
93201,932,-7,-7,-7,-7,-7,-7,-7,-7
93202,932,-7,-7,-7,-7,-7,-7,-7,-7
93203,932,1,1,-7,-7,-7,-7,-7,-7
93501,935,-7,-7,-7,-7,-7,-7,-7,-7
93502,935,-7,-7,-7,-7,-7,-7,-7,-7
93503,935,1,1,-7,-7,-7,-7,-7,-7
93601,936,1,-7,-7,-7,-7,-7,-7,-7
93602,936,1,1,-7,-7,-7,-7,-7,-7
93603,936,1,1,1,1,-7,-7,-7,-7
93901,939,-7,-7,-7,-7,-7,-7,-7,-7
93902,939,-7,-7,-7,-7,-7,-7,-7,-7
93903,939,-7,-7,-7,-7,-7,-7,-7,-7
93904,939,-7,-7,-7,-7,-7,-7,-7,-7
94001,940,-7,-7,-7,-7,-7,-7,-7,-7
94002,940,-7,-7,-7,-7,-7,-7,-7,-7
94201,942,1,1,-7,-7,-7,-7,-7,-7
94202,942,1,1,4,-7,-7,-7,-7,-7
94901,949,-7,-7,-7,-7,-7,-7,-7,-7
94902,949,-7,-7,-7,-7,-7,-7,-7,-7
95001,950,9,1,1,1,1,-7,-7,-7
95201,952,-7,-7,-7,-7,-7,-7,-7,-7
95301,953,-7,-7,-7,-7,-7,-7,-7,-7
95302,953,-7,-7,-7,-7,-7,-7,-7,-7
95401,954,-7,-7,5,1,5,1,1,-7
95402,954,-7,-7,-7,5,5,5,1,1
96201,962,-7,-7,-7,-7,-7,-7,-7,-7
96202,962,-7,-7,-7,-7,-7,-7,-7,-7
96203,962,1,-7,-7,-7,-7,-7,-7,-7
96401,964,-7,-7,-7,-7,-7,-7,-7,-7
96601,966,-7,-7,1,1,1,-7,-7,-7
96602,966,-7,-7,-7,-7,1,-7,-7,-7
96701,967,1,1,1,-7,-7,-7,-7,-7
96702,967,1,1,1,1,-7,-7,-7,-7
97101,971,2,1,1,1,-7,-7,-7,-7
97102,971,-7,1,1,1,1,-7,-7,-7
97401,974,1,1,-7,-7,-7,-7,-7,-7
97402,974,1,1,1,-7,-7,-7,-7,-7
97501,975,-7,-7,-7,-7,-7,-7,-7,-7
97502,975,-7,-7,-7,-7,-7,-7,-7,-7
97801,978,-7,-7,-7,-7,-7,-7,-7,-7
97802,978,-7,-7,-7,-7,-7,-7,-7,-7
97901,979,-7,-7,-7,-7,-7,-7,-7,-7
97902,979,-7,-7,-7,-7,-7,-7,-7,-7
98101,981,1,-7,-7,-7,-7,-7,-7,-7
98102,981,1,1,-7,-7,-7,-7,-7,-7
98601,986,-7,-7,-7,-7,-7,-7,-7,-7
98801,988,-7,-7,-7,-7,-7,-7,-7,-7
99201,992,-7,-7,-7,-7,-7,-7,-7,-7
99202,992,-7,-7,-7,-7,-7,-7,-7,-7
99203,992,-7,-7,-7,-7,-7,-7,-7,-7
99501,995,-7,-7,-7,-7,-7,-7,-7,-7
99502,995,-7,-7,-7,-7,-7,-7,-7,-7
99801,998,-7,-7,-7,-7,-7,-7,-7,-7
99802,998,-7,-7,-7,-7,-7,-7,-7,-7
99803,998,-7,-7,-7,-7,-7,-7,-7,-7
99804,998,-7,-7,-7,-7,-7,-7,-7,-7
99805,998,-7,-7,-7,-7,-7,-7,-7,-7
99901,999,-7,-7,-7,-7,-7,-7,-7,-7
99902,999,-7,-7,-7,-7,-7,-7,-7,-7
100501,1005,-7,-7,-7,-7,-7,-7,-7,-7
100502,1005,-7,-7,-7,-7,-7,-7,-7,-7
100503,1005,-7,-7,-7,-7,-7,-7,-7,-7
100504,1005,1,1,-7,-7,-7,-7,-7,-7
100505,1005,1,1,-7,-7,-7,-7,-7,-7
100801,1008,-7,-7,-7,-7,-7,-7,-7,-7
100901,1009,-7,-7,-7,-7,-7,-7,-7,-7
101501,1015,-7,-7,-7,-7,-7,-7,-7,-7
101502,1015,1,-7,-7,-7,-7,-7,-7,-7
101503,1015,1,1,1,-7,-7,-7,-7,-7
101504,1015,-7,5,1,1,1,1,-7,-7
101601,1016,-7,-7,-7,-7,-7,-7,-7,-7
101701,1017,1,1,-7,-7,-7,-7,-7,-7
101702,1017,1,1,1,1,-7,-7,-7,-7
101801,1018,-7,1,1,1,-7,-7,-7,-7
101802,1018,-7,1,1,1,-7,-7,-7,-7
101901,1019,-7,-7,1,1,1,1,1,-7
101902,1019,-7,-7,-7,-7,1,1,1,1
101903,1019,-7,-7,-7,-7,-7,-7,1,2
102401,1024,1,1,1,-7,-7,-7,-7,-7
102501,1025,-7,-7,-7,-7,-7,-7,-7,-7
102502,1025,-7,-7,-7,-7,-7,-7,-7,-7
102503,1025,-7,-7,-7,-7,-7,-7,-7,-7
102504,1025,-7,-7,-7,-7,-7,-7,-7,-7
102505,1025,-7,-7,-7,-7,-7,-7,-7,-7
103001,1030,-7,-7,-7,-7,-7,-7,-7,-7
103002,1030,-7,-7,-7,-7,-7,-7,-7,-7
103003,1030,1,-7,-7,-7,-7,-7,-7,-7
103004,1030,-7,-7,1,1,1,1,-7,-7
103301,1033,-7,-7,-7,-7,-7,-7,-7,-7
103302,1033,1,1,-7,-7,-7,-7,-7,-7
103303,1033,-7,-7,-7,-7,-7,-7,-7,-7
103304,1033,-7,-7,-7,-7,-7,-7,1,1
103401,1034,-7,-7,-7,-7,-7,-7,-7,-7
103402,1034,-7,-7,-7,-7,-7,-7,-7,-7
103403,1034,-7,-7,-7,-7,-7,-7,-7,-7
103501,1035,-7,-7,-7,-7,-7,-7,-7,-7
103502,1035,-7,-7,-7,-7,-7,-7,-7,-7
103601,1036,-7,1,1,1,1,-7,-7,-7
103801,1038,1,1,1,-7,-7,-7,-7,-7
103802,1038,1,1,1,1,1,-7,-7,-7
103901,1039,1,1,-7,-7,-7,-7,-7,-7
104001,1040,-7,-7,-7,-7,-7,-7,-7,-7
104801,1048,-7,-7,-7,-7,-7,-7,-7,-7
104802,1048,-7,-7,-7,-7,-7,-7,-7,-7
104901,1049,1,1,1,1,-7,-7,-7,-7
104902,1049,-7,-7,5,1,1,1,1,-7
104903,1049,-7,-7,5,1,1,1,1,-7
105001,1050,-7,-7,-7,-7,5,1,1,1
105601,1056,-7,-7,-7,-7,-7,-7,-7,-7
105602,1056,-7,-7,-7,-7,-7,-7,-7,-7
105603,1056,1,1,1,-7,-7,-7,-7,-7
105701,1057,-7,-7,-7,-7,-7,-7,-7,-7
105702,1057,-7,-7,-7,-7,-7,-7,-7,-7
105703,1057,-7,-7,-7,-7,-7,-7,-7,-7
105704,1057,-7,-7,-7,-7,-7,-7,-7,-7
106301,1063,-7,-7,-7,-7,-7,-7,-7,-7
106302,1063,-7,-7,-7,-7,-7,-7,-7,-7
106501,1065,-7,-7,-7,-7,-7,-7,-7,-7
106502,1065,1,1,-7,-7,-7,-7,-7,-7
106503,1065,1,1,1,-7,-7,-7,-7,-7
106901,1069,-7,-7,-7,-7,-7,-7,-7,-7
106902,1069,-7,-7,-7,-7,-7,-7,-7,-7
107001,1070,-7,-7,-7,-7,-7,-7,-7,-7
107002,1070,-7,-7,-7,-7,-7,-7,-7,-7
107003,1070,-7,-7,-7,-7,-7,-7,-7,-7
107101,1071,-7,-7,-7,-7,-7,-7,-7,-7
107102,1071,-7,-7,-7,-7,-7,-7,-7,-7
107103,1071,-7,-7,-7,-7,-7,-7,-7,-7
107401,1074,-7,-7,-7,-7,-7,-7,-7,-7
107601,1076,-7,-7,-7,-7,-7,-7,-7,-7
107701,1077,-7,-7,-7,-7,-7,-7,-7,-7
107702,1077,-7,-7,-7,-7,-7,-7,-7,-7
107703,1077,-7,-7,-7,-7,-7,-7,-7,-7
107901,1079,-7,-7,-7,-7,-7,-7,-7,-7
108001,1080,1,-7,-7,-7,-7,-7,-7,-7
108002,1080,1,1,1,-7,-7,-7,-7,-7
108003,1080,1,1,1,1,-7,-7,-7,-7
108201,1082,3,3,3,-7,-7,-7,-7,-7
108202,1082,3,3,3,3,3,-7,-7,-7
108301,1083,-7,-7,-7,-7,-7,-7,-7,-7
108302,1083,-7,-7,-7,-7,-7,-7,-7,-7
108601,1086,-7,-7,-7,1,1,-7,-7,-7
108701,1087,-7,-7,1,1,1,1,-7,-7
108702,1087,-7,-7,-7,4,1,1,1,1
108703,1087,-7,-7,-7,-7,-7,1,1,1
108704,1087,-7,-7,-7,-7,-7,-7,-7,1
108705,1087,-7,-7,-7,-7,-7,-7,-7,4
108801,1088,3,-7,-7,-7,-7,-7,-7,-7
108802,1088,3,3,-7,-7,-7,-7,-7,-7
108803,1088,3,1,3,-7,-7,-7,-7,-7
108804,1088,3,3,3,1,-7,-7,-7,-7
108805,1088,-7,-7,3,1,9,5,5,-7
108806,1088,-7,-7,-7,-7,-7,5,5,5
109001,1090,-7,-7,-7,-7,-7,-7,-7,-7
109002,1090,-7,-7,-7,-7,-7,-7,-7,-7
109003,1090,-7,-7,-7,-7,-7,-7,-7,-7
109301,1093,1,1,1,1,-7,-7,-7,-7
109302,1093,1,1,1,1,-7,-7,-7,-7
109303,1093,-7,-7,1,1,-7,-7,-7,-7
110101,1101,-7,-7,-7,-7,-7,-7,-7,-7
110102,1101,-7,-7,-7,-7,-7,-7,-7,-7
110301,1103,5,5,5,-7,-7,-7,-7,-7
110401,1104,3,3,3,-7,-7,-7,-7,-7
110801,1108,-7,-7,-7,-7,-7,-7,-7,-7
110802,1108,-7,-7,-7,-7,-7,-7,-7,-7
111001,1110,-7,-7,1,1,1,-7,-7,-7
111101,1111,-7,-7,-7,-7,-7,-7,-7,-7
111102,1111,-7,-7,-7,-7,-7,-7,-7,-7
111201,1112,-7,-7,-7,-7,-7,-7,-7,-7
111202,1112,1,-7,-7,-7,-7,-7,-7,-7
111601,1116,2,2,-7,-7,-7,-7,-7,-7
111602,1116,-7,-7,1,1,1,1,1,-7
111701,1117,-7,-7,-7,-7,-7,-7,-7,-7
111702,1117,-7,1,1,1,-7,-7,-7,-7
111703,1117,-7,-7,-7,5,1,1,1,1
111801,1118,-7,-7,-7,-7,-7,-7,-7,-7
112101,1121,-7,-7,-7,-7,-7,-7,-7,-7
112102,1121,-7,-7,-7,-7,-7,-7,-7,-7
112301,1123,-7,-7,-7,-7,-7,-7,-7,-7
