CPUBID,MPUBID,CRACE,CSEX,CMOB,CYRB,MATHZ,year,MATHP,MATH,COMP,COMPZ,COMPP,RECOG,RECOGZ,RECOGP,HOMEZ,HOMEP,COGNZ,COGNP,EMOTZ,EMOTP,AGECH,AFQTP,TNFI,DIVORCE,NUM_CHILDREN
750002,7500.0,2.0,2.0,12.0,1988.0,87.5,1999.0,23.25,35.0,31.25,85.75,19.0,37.5,90.75,27.25,85.575,27.25,84.375,24.25,91.375,40.0,126.5,17.0,14833.333333333334,0.0,2.0
750101,7501.0,2.0,1.0,10.0,1976.0,107.66666666666667,1988.6666666666667,68.66666666666667,56.666666666666664,49.0,98.33333333333333,46.0,54.666666666666664,103.0,57.0,94.26666666666667,37.0,88.7,24.666666666666668,101.33333333333333,53.666666666666664,148.33333333333334,21.0,17140.0,0.0,4.0
750102,7501.0,2.0,1.0,3.0,1980.0,98.2,1990.0,45.4,39.0,39.4,100.4,51.2,46.2,105.6,64.6,86.84,27.0,86.67999999999999,25.2,91.6,34.6,124.4,21.0,22304.4,0.0,4.4
750103,7501.0,2.0,1.0,6.0,1981.0,82.75,1991.0,14.5,29.5,24.0,78.75,14.25,28.75,82.25,13.25,85.4,21.5,80.775,12.5,95.5,40.5,122.0,21.0,25848.5,0.0,4.75
750104,7501.0,2.0,2.0,10.0,1987.0,85.25,1997.0,18.25,28.0,30.25,90.75,29.0,39.25,100.25,50.25,91.15,28.0,81.8,14.25,105.5,63.25,116.75,21.0,30399.5,0.25,5.0
750105,7501.0,2.0,2.0,3.0,1989.0,95.5,1999.0,39.75,38.5,38.75,97.75,44.0,45.75,104.75,62.0,88.825,23.25,77.525,12.0,105.875,63.75,123.25,21.0,33550.0,0.25,5.0
750301,7503.0,2.0,2.0,2.0,1981.0,85.25,1991.0,17.75,33.0,27.75,79.5,9.0,29.75,82.0,12.0,108.475,68.5,107.225,67.0,106.55,62.75,125.25,8.0,24900.0,0.0,2.75
750302,7503.0,2.0,1.0,1.0,1988.0,86.66666666666667,1998.0,25.0,33.666666666666664,30.0,83.33333333333333,13.666666666666666,25.666666666666668,78.0,9.0,104.46666666666665,61.0,100.93333333333334,51.333333333333336,106.63333333333333,65.66666666666667,124.66666666666667,8.0,38140.0,0.0,4.0
750303,7503.0,2.0,2.0,10.0,1990.0,97.0,1999.0,42.5,33.0,28.0,94.5,36.0,28.5,93.0,33.0,98.6,47.0,104.1,60.5,91.0,31.5,104.0,8.0,18320.0,0.0,4.0
750304,7503.0,2.0,2.0,8.0,1993.0,103.0,2000.0,57.0,22.0,24.0,109.0,73.0,27.0,112.0,79.0,95.9,39.0,91.5,27.0,102.6,58.0,82.0,8.0,,0.0,4.0
750305,7503.0,2.0,2.0,4.0,2007.0,107.0,2014.0,67.0,37.0,34.0,108.0,70.0,40.0,113.0,80.0,126.6,96.0,129.1,97.0,122.2,93.0,93.0,8.0,4296.0,0.0,5.0
750401,7504.0,2.0,1.0,5.0,1982.0,89.0,1993.0,26.0,38.5,46.0,99.5,48.5,46.0,97.0,43.0,96.8,43.0,88.6,23.0,107.25,65.5,134.5,9.0,14000.0,0.0,2.5
750402,7504.0,2.0,2.0,8.0,1989.0,96.66666666666667,2000.0,42.333333333333336,42.0,38.333333333333336,92.0,33.0,46.333333333333336,100.66666666666667,51.666666666666664,84.73333333333333,19.666666666666668,63.56666666666666,2.6666666666666665,115.13333333333333,82.0,130.0,9.0,26186.666666666668,0.0,5.0
750403,7504.0,2.0,1.0,7.0,1992.0,76.5,2003.0,8.5,27.5,35.5,90.0,29.0,37.75,91.0,28.75,70.44999999999999,3.5,66.175,3.25,84.45,24.0,129.0,9.0,34940.0,0.0,5.0
750404,7504.0,2.0,1.0,1.0,1995.0,101.5,2005.0,53.0,41.25,35.0,93.0,34.5,33.0,88.5,23.5,74.85,17.25,67.075,5.0,88.77499999999999,36.5,122.25,9.0,35500.0,0.0,5.0
750405,7504.0,2.0,1.0,1.0,1995.0,91.25,2005.0,29.25,36.0,38.25,96.75,43.0,42.75,100.75,52.25,81.925,18.5,72.675,5.75,95.39999999999999,50.25,122.25,9.0,35500.0,0.0,5.0
750601,7506.0,2.0,2.0,3.0,1995.0,115.75,2005.0,84.0,52.5,48.5,110.5,75.5,45.5,105.0,62.25,104.85,61.75,102.75,57.25,104.55,60.75,122.0,9.0,73500.0,0.0,1.0
750801,7508.0,2.0,2.0,9.0,1979.0,94.5,1987.0,36.5,25.0,44.0,122.0,86.0,45.0,122.5,90.5,87.0,22.5,88.75,28.0,89.85,24.0,94.0,11.0,28505.5,0.5,2.0
750802,7508.0,2.0,1.0,10.0,1982.0,108.0,1991.0,69.0,35.5,40.0,115.0,83.5,33.0,105.5,64.0,96.85,42.0,84.44999999999999,15.5,113.35,81.5,95.0,11.0,26026.0,0.5,2.0
751001,7510.0,2.0,1.0,11.0,1979.0,96.66666666666667,1988.6666666666667,42.666666666666664,31.666666666666668,31.333333333333332,100.0,54.333333333333336,37.666666666666664,103.0,58.0,98.73333333333333,47.333333333333336,105.89999999999999,64.0,90.63333333333333,30.333333333333332,111.0,12.0,10091.666666666666,0.0,1.0
751302,7513.0,2.0,1.0,8.0,1987.0,107.0,2000.0,67.0,60.0,47.0,92.0,29.0,70.0,115.0,84.0,97.9,45.0,85.7,18.0,112.7,81.0,156.0,14.0,,0.0,2.0
751401,7514.0,2.0,1.0,7.0,1977.0,115.75,1989.0,79.5,60.5,57.5,112.0,75.5,59.0,109.25,69.75,106.35,64.5,95.375,39.0,115.675,82.0,144.0,63.0,26168.25,0.25,2.0
751402,7514.0,2.0,2.0,5.0,1981.0,99.75,1991.0,49.5,41.5,50.75,112.0,77.5,54.75,114.75,83.5,97.925,45.0,94.5,38.0,102.575,54.75,124.0,63.0,26760.0,0.0,2.0
751801,7518.0,2.0,2.0,1.0,1985.0,89.25,1993.0,24.75,27.5,29.5,99.5,49.75,31.25,101.0,51.5,77.4,7.0,78.4,8.75,84.275,17.5,101.5,2.0,7212.0,0.0,1.75
751802,7518.0,2.0,1.0,12.0,1990.0,95.0,2001.3333333333333,36.333333333333336,38.333333333333336,49.0,108.33333333333333,70.0,55.666666666666664,112.66666666666667,78.66666666666667,76.86666666666666,7.666666666666667,74.36666666666666,7.666666666666667,86.03333333333335,37.0,130.0,2.0,12637.666666666666,0.0,2.0
752001,7520.0,2.0,2.0,7.0,1981.0,88.5,1989.0,22.5,22.5,27.0,97.0,41.5,27.0,93.5,34.0,73.4,4.0,91.44999999999999,29.0,61.2,0.5,97.5,2.0,6264.0,0.5,2.5
752002,7520.0,2.0,1.0,8.0,1987.0,97.0,1996.0,41.0,35.0,22.0,82.0,11.0,25.0,85.0,16.0,75.0,5.0,67.1,1.0,93.6,34.0,105.0,2.0,13392.0,0.0,3.0
752003,7520.0,2.0,2.0,2.0,1990.0,102.5,2000.0,56.0,44.0,37.5,96.5,40.5,41.0,98.5,46.5,91.65,32.5,80.1,16.5,107.9,69.5,123.5,2.0,,0.5,3.0
752401,7524.0,2.0,1.0,9.0,1979.0,80.5,1990.0,10.5,32.5,20.0,67.0,1.5,23.0,68.5,2.0,110.25,74.0,104.55,62.0,112.0,74.0,131.0,2.0,16932.0,0.0,3.5
752402,7524.0,2.0,2.0,1.0,1987.0,85.66666666666667,1996.0,20.0,28.666666666666668,24.0,80.33333333333333,11.333333333333334,24.666666666666668,80.33333333333333,10.333333333333334,84.2,17.666666666666668,86.03333333333335,20.333333333333332,87.23333333333333,21.666666666666668,112.66666666666667,2.0,14598.0,0.3333333333333333,4.0
752403,7524.0,2.0,2.0,8.0,1988.0,82.0,2002.0,12.0,43.0,23.0,65.0,1.0,23.0,65.0,1.0,82.4,12.0,101.5,53.0,63.8,1.0,169.0,2.0,5000.0,0.0,4.0
752404,7524.0,2.0,1.0,2.0,1990.0,87.0,2003.0,21.0,44.5,34.5,80.5,20.0,19.5,65.0,1.0,83.95,21.0,96.65,43.0,73.35,5.5,164.0,2.0,7282.0,0.0,4.0
752501,7525.0,2.0,1.0,11.0,1989.0,98.66666666666667,2000.0,46.666666666666664,42.666666666666664,36.666666666666664,92.33333333333333,33.0,33.333333333333336,87.66666666666667,21.333333333333332,112.96666666666665,78.66666666666667,109.36666666666667,70.0,112.33333333333333,79.33333333333333,126.0,41.0,42833.333333333336,0.3333333333333333,2.0
752502,7525.0,2.0,2.0,5.0,1998.0,100.33333333333333,2008.0,50.333333333333336,39.0,39.0,101.0,53.666666666666664,37.666666666666664,98.33333333333333,45.333333333333336,85.03333333333335,17.333333333333332,94.60000000000001,37.0,77.03333333333335,10.333333333333334,120.33333333333333,41.0,38500.0,0.3333333333333333,2.0
752701,7527.0,2.0,2.0,2.0,1999.0,107.2,2008.0,65.2,41.2,36.6,105.6,55.8,48.0,117.0,82.8,107.17999999999999,67.8,111.47999999999999,76.8,98.72,46.8,110.6,84.0,137237.0,0.0,2.0
752702,7527.0,2.0,2.0,6.0,2000.0,98.6,2010.0,46.4,38.8,36.4,97.4,43.2,41.4,101.0,52.2,112.7,79.8,111.72,77.8,108.42,69.8,119.6,84.0,141687.0,0.0,2.0
753101,7531.0,1.0,2.0,5.0,1986.0,95.5,1996.0,38.5,36.5,53.0,118.0,83.5,43.5,102.5,56.0,113.1,80.0,109.9,74.5,112.15,76.0,120.5,50.0,21632.5,0.0,1.5
753102,7531.0,1.0,2.0,7.0,1995.0,102.0,2002.0,56.0,24.0,38.0,121.0,92.0,34.0,118.0,88.0,80.4,9.0,86.4,18.0,76.2,5.0,83.0,50.0,40000.0,0.0,4.0
753201,7532.0,3.0,1.0,11.0,1980.0,123.0,1988.0,94.0,46.0,40.0,116.0,85.0,31.0,105.0,64.0,100.6,53.0,104.5,63.0,94.8,37.0,94.0,53.0,17132.0,0.0,2.0
753202,7532.0,3.0,1.0,3.0,1982.0,131.0,1988.0,98.0,42.0,21.0,107.0,68.0,23.0,107.0,68.0,95.2,37.0,95.3,37.0,95.5,39.0,78.0,53.0,17132.0,0.0,2.0
753801,7538.0,3.0,2.0,4.0,1983.0,105.0,1988.0,64.0,13.0,18.0,125.0,95.0,18.0,125.0,95.0,123.0,94.0,116.8,87.0,121.9,93.0,63.0,97.0,32770.0,0.0,2.0
754301,7543.0,3.0,2.0,12.0,1975.0,96.0,1987.0,39.5,46.0,36.0,84.5,15.5,34.5,81.5,10.5,111.3,76.0,101.5,54.0,116.65,82.5,138.0,32.0,28250.0,0.0,2.0
754801,7548.0,2.0,2.0,3.0,1978.0,75.0,1990.0,5.333333333333333,36.0,27.666666666666668,72.0,3.3333333333333335,35.0,78.0,8.333333333333334,69.63333333333334,2.3333333333333335,69.96666666666667,3.3333333333333335,79.39999999999999,11.666666666666666,149.33333333333334,5.0,8209.333333333334,0.0,4.0
754802,7548.0,2.0,2.0,5.0,1979.0,86.75,1989.0,22.25,31.0,26.75,83.0,21.5,30.0,85.75,18.75,75.825,7.0,68.575,2.25,92.375,31.75,121.75,5.0,8209.333333333334,0.25,3.75
754803,7548.0,2.0,1.0,8.0,1985.0,92.5,1993.0,31.0,24.0,23.5,96.5,41.5,23.5,93.0,33.5,70.65,2.5,65.05,7.0,87.75,32.0,95.0,5.0,9428.0,0.0,4.0
754804,7548.0,2.0,2.0,4.0,1988.0,65.0,2000.0,1.0,24.5,20.5,65.0,1.0,23.5,68.5,2.0,59.400000000000006,0.0,70.5,2.5,59.0,0.5,146.5,5.0,29250.0,0.0,4.0
755101,7551.0,2.0,1.0,11.0,1992.0,104.33333333333333,2002.0,60.333333333333336,43.333333333333336,44.333333333333336,106.33333333333333,62.333333333333336,52.333333333333336,114.33333333333333,82.33333333333333,107.46666666666665,64.33333333333333,113.0,79.0,96.56666666666666,48.333333333333336,116.0,17.0,27052.0,0.0,1.0
755301,7553.0,1.0,2.0,8.0,1995.0,111.0,2004.0,76.5,42.0,45.0,116.5,86.0,49.5,119.5,90.0,90.9,26.5,102.15,55.5,80.45,11.5,105.5,15.0,16660.0,0.0,1.0
756001,7560.0,1.0,1.0,4.0,1999.0,95.5,2009.0,39.0,39.5,33.5,90.0,28.75,45.75,103.0,56.25,86.475,20.75,92.375,33.25,83.9,21.25,121.75,41.0,24400.0,0.0,1.0
756501,7565.0,1.0,2.0,1.0,1979.0,75.25,1989.0,8.75,24.0,36.5,94.5,37.75,37.25,93.75,35.0,95.225,38.5,96.925,45.5,93.775,40.25,124.5,1.0,15151.0,0.25,1.0
757101,7571.0,1.0,2.0,9.0,1986.0,106.66666666666667,1996.0,66.66666666666667,44.666666666666664,45.666666666666664,108.66666666666667,68.66666666666667,59.666666666666664,123.66666666666667,92.33333333333333,97.03333333333335,42.333333333333336,96.0,40.666666666666664,98.73333333333333,47.0,118.33333333333333,28.0,83350.0,0.0,1.0
757501,7575.0,1.0,1.0,10.0,1992.0,79.75,2003.0,11.75,29.5,41.25,99.0,47.25,47.75,104.5,61.75,101.4,53.75,103.275,58.25,97.6,48.0,127.0,49.0,77000.0,0.0,2.0
757502,7575.0,1.0,2.0,7.0,1995.0,99.0,2004.6666666666667,47.0,36.333333333333336,38.666666666666664,103.0,51.333333333333336,41.666666666666664,105.0,63.666666666666664,108.93333333333334,72.33333333333333,104.76666666666667,62.333333333333336,109.3,72.0,113.33333333333333,49.0,83666.66666666667,0.0,2.0
757801,7578.0,2.0,2.0,4.0,1986.0,112.66666666666667,1994.0,79.33333333333333,40.333333333333336,42.0,117.0,85.0,48.666666666666664,122.66666666666667,91.66666666666667,94.36666666666667,37.666666666666664,101.53333333333335,54.333333333333336,87.36666666666667,26.333333333333332,98.66666666666667,59.0,62500.0,0.0,2.0
757802,7578.0,2.0,1.0,2.0,1990.0,98.33333333333333,1998.6666666666667,55.0,29.666666666666668,31.333333333333332,98.66666666666667,48.0,48.0,119.33333333333333,88.0,81.63333333333334,14.666666666666666,82.83333333333333,13.0,85.93333333333334,26.666666666666668,107.66666666666667,59.0,37058.0,0.0,2.0
758001,7580.0,2.0,1.0,7.0,1983.0,98.0,1993.0,44.5,43.0,39.0,97.0,43.0,54.0,111.5,73.0,123.89999999999999,93.5,120.9,91.0,118.5,88.5,121.0,14.0,54000.0,0.0,1.0
758101,7581.0,2.0,2.0,9.0,1993.0,116.66666666666667,2004.0,85.66666666666667,57.333333333333336,65.0,124.66666666666667,93.0,72.33333333333333,135.0,99.0,109.26666666666667,71.66666666666667,111.66666666666667,78.0,102.23333333333333,54.333333333333336,128.66666666666666,23.0,87000.0,0.0,1.0
758301,7583.0,2.0,1.0,6.0,1978.0,78.25,1989.0,9.75,29.5,32.25,84.0,18.0,25.0,72.75,4.25,86.125,19.5,94.95,38.25,80.675,16.75,132.5,19.0,7443.333333333333,0.25,2.75
758302,7583.0,2.0,1.0,1.0,1980.0,79.0,1990.0,8.0,30.0,30.333333333333332,83.66666666666667,16.333333333333332,33.666666666666664,87.66666666666667,23.333333333333332,84.43333333333334,22.0,95.36666666666667,39.666666666666664,77.3,18.333333333333332,126.66666666666667,19.0,8885.0,0.3333333333333333,3.0
758303,7583.0,2.0,2.0,9.0,1987.0,86.0,2000.0,18.0,43.0,41.0,84.0,14.0,52.0,96.0,40.0,84.8,16.0,72.2,3.0,104.4,61.0,153.0,19.0,6000.0,0.0,3.0
758501,7585.0,1.0,2.0,10.0,1984.0,86.5,1995.0,18.5,37.5,37.5,91.5,29.0,52.5,106.5,66.0,95.69999999999999,38.0,99.7,50.0,92.1,30.0,128.0,6.0,6624.0,0.0,1.0
758502,7585.0,1.0,2.0,10.0,2001.0,93.5,2011.0,34.5,37.5,45.0,105.0,62.5,57.0,114.5,81.5,101.0,52.0,98.85,47.5,100.4,50.0,116.5,6.0,16320.0,0.0,2.0
758601,7586.0,1.0,2.0,5.0,1981.0,115.66666666666667,1991.3333333333333,85.33333333333333,53.666666666666664,46.333333333333336,105.66666666666667,61.666666666666664,45.0,104.0,59.666666666666664,103.26666666666667,57.0,99.7,50.333333333333336,105.60000000000001,60.666666666666664,125.66666666666667,-4.0,67100.0,0.3333333333333333,1.3333333333333333
758602,7586.0,1.0,2.0,12.0,1992.0,86.5,2003.0,18.5,36.5,41.5,97.0,41.5,48.0,103.5,59.0,89.9,33.0,80.2,10.5,103.8,54.0,126.0,-4.0,38550.0,0.0,2.0
758701,7587.0,1.0,2.0,3.0,1984.0,106.66666666666667,1994.0,67.0,47.333333333333336,39.333333333333336,97.0,43.333333333333336,56.0,115.66666666666667,84.33333333333333,121.66666666666667,92.66666666666667,119.10000000000001,89.66666666666667,116.06666666666666,85.66666666666667,123.0,13.0,86724.0,0.3333333333333333,1.0
758702,7587.0,1.0,1.0,5.0,1998.0,89.66666666666667,2008.0,28.666666666666668,34.333333333333336,32.0,88.66666666666667,25.0,50.666666666666664,109.66666666666667,73.66666666666667,101.73333333333333,54.666666666666664,98.76666666666667,50.0,105.46666666666665,63.333333333333336,117.33333333333333,13.0,150400.0,0.0,2.0
759502,7595.0,1.0,2.0,1.0,1999.0,105.66666666666667,2008.6666666666667,64.33333333333333,45.0,43.333333333333336,105.0,61.666666666666664,41.0,98.66666666666667,46.666666666666664,84.5,21.333333333333332,77.53333333333333,13.666666666666666,93.39999999999999,36.0,121.66666666666667,18.0,47500.0,0.0,2.0
759801,7598.0,2.0,2.0,7.0,1982.0,111.8,1992.0,77.4,47.4,49.8,113.6,80.0,48.4,110.0,73.0,115.94000000000001,83.6,111.75999999999999,73.6,114.92,81.4,119.2,64.0,61224.5,0.0,2.0
759802,7598.0,2.0,1.0,4.0,1984.0,119.75,1994.0,85.75,52.5,44.0,107.25,65.0,45.75,106.5,66.25,113.2,77.75,105.675,62.5,117.2,87.0,122.25,64.0,65924.5,0.0,2.0
760001,7600.0,2.0,1.0,12.0,1998.0,105.33333333333333,2007.3333333333333,61.666666666666664,38.666666666666664,37.333333333333336,111.33333333333333,70.33333333333333,36.666666666666664,108.33333333333333,64.33333333333333,114.09999999999998,82.33333333333333,110.3,74.66666666666667,115.43333333333334,84.0,106.0,32.0,270705.3333333333,0.0,2.0
760002,7600.0,2.0,1.0,12.0,1998.0,114.0,2009.0,81.5,54.0,45.5,103.0,56.5,58.5,114.0,76.0,112.1,78.0,113.1,77.0,109.0,72.5,125.0,32.0,330158.0,0.0,2.0
760101,7601.0,1.0,2.0,5.0,1983.0,108.66666666666667,1994.0,71.0,53.0,67.33333333333333,125.0,93.66666666666667,68.66666666666667,126.66666666666667,95.33333333333333,120.56666666666666,91.33333333333333,117.43333333333334,87.33333333333333,116.53333333333335,86.0,133.0,80.0,136539.0,0.0,3.0
760102,7601.0,1.0,2.0,9.0,1986.0,101.6,1996.0,55.0,39.6,53.8,119.2,87.4,54.6,117.8,85.6,113.88,80.4,115.12,83.6,107.05999999999999,66.4,117.4,80.0,143504.25,0.0,3.0
760103,7601.0,1.0,2.0,4.0,1991.0,120.5,2001.0,84.75,54.25,53.0,116.25,83.0,53.25,114.0,81.75,112.975,78.5,116.5,85.0,103.35,58.0,121.75,80.0,192051.33333333334,0.0,3.0
760301,7603.0,1.0,1.0,2.0,1991.0,125.33333333333333,2000.6666666666667,90.66666666666667,56.666666666666664,49.333333333333336,113.33333333333333,80.33333333333333,65.33333333333333,127.66666666666667,94.66666666666667,111.33333333333333,75.33333333333333,109.73333333333333,72.33333333333333,108.86666666666667,70.33333333333333,121.0,96.0,195036.0,0.0,2.0
760302,7603.0,1.0,2.0,5.0,1997.0,103.5,2007.0,58.75,42.0,50.75,115.0,83.25,63.0,127.25,95.5,104.525,61.75,108.625,71.75,97.425,49.75,120.0,96.0,160640.0,0.0,2.0
760601,7606.0,2.0,2.0,6.0,1984.0,75.0,1993.0,6.0,20.0,24.0,82.0,12.5,25.0,84.0,15.5,110.4,72.0,103.8,59.5,113.69999999999999,78.5,108.0,40.0,144309.0,0.0,1.0
760602,7606.0,2.0,1.0,6.0,1999.0,97.0,2008.0,42.0,33.0,27.0,89.5,25.0,33.0,95.0,37.5,73.8,9.0,82.25,12.0,71.7,18.5,107.5,40.0,41009.5,0.5,2.0
761601,7616.0,2.0,1.0,1.0,1983.0,84.75,1993.0,18.5,32.5,30.0,83.5,13.75,27.75,79.5,8.75,77.95,11.0,91.8,33.5,69.075,3.0,125.25,7.0,6017.333333333333,0.0,2.0
761602,7616.0,2.0,2.0,3.0,1984.0,77.33333333333333,1993.3333333333333,8.0,23.333333333333332,25.0,86.33333333333333,24.333333333333332,26.333333333333332,86.0,22.666666666666668,71.76666666666667,4.0,86.53333333333335,20.333333333333332,63.76666666666667,1.0,116.0,7.0,6686.0,0.0,2.0
761701,7617.0,2.0,2.0,3.0,1984.0,92.4,1994.0,32.0,35.6,36.6,95.0,38.2,48.6,106.8,65.4,83.82000000000001,17.2,89.12,24.4,82.88,16.6,124.0,12.0,6460.8,0.0,2.0
761702,7617.0,2.0,2.0,10.0,1988.0,95.0,1997.5,37.75,32.75,27.25,94.5,42.75,43.25,112.0,78.0,85.075,19.0,88.7,25.25,84.5,19.0,110.5,12.0,6896.0,0.0,2.0
761802,7618.0,2.0,2.0,2.0,1995.0,94.75,2005.0,36.5,38.5,35.5,92.25,31.75,36.25,91.0,27.5,91.2,29.0,91.35,31.75,91.925,35.25,122.5,5.0,17000.0,0.0,2.0
761901,7619.0,2.0,1.0,9.0,1977.0,89.0,1988.0,24.0,42.0,43.0,94.0,35.0,40.0,89.0,24.0,103.1,58.0,106.7,68.0,97.7,45.0,131.0,2.0,4308.0,0.0,2.0
762201,7622.0,2.0,1.0,12.0,1975.0,102.33333333333333,1988.0,55.666666666666664,54.333333333333336,50.333333333333336,99.33333333333333,47.0,59.333333333333336,105.33333333333333,62.666666666666664,103.93333333333334,58.666666666666664,94.7,37.333333333333336,112.0,79.33333333333333,150.33333333333334,9.0,12405.0,0.0,2.3333333333333335
762202,7622.0,2.0,2.0,5.0,1979.0,100.66666666666667,1990.0,50.666666666666664,46.666666666666664,48.0,103.0,57.0,65.0,121.0,90.66666666666667,96.53333333333335,41.666666666666664,88.03333333333335,23.333333333333332,106.43333333333334,65.0,134.33333333333334,9.0,12800.0,0.0,2.6666666666666665
762203,7622.0,2.0,1.0,5.0,1989.0,108.0,1998.6666666666667,69.0,44.0,36.666666666666664,100.0,50.333333333333336,46.333333333333336,109.0,70.33333333333333,105.36666666666667,62.666666666666664,97.76666666666667,44.666666666666664,111.86666666666667,78.66666666666667,116.66666666666667,9.0,,0.0,3.0
762501,7625.0,2.0,2.0,6.0,1993.0,107.66666666666667,2004.0,69.0,52.333333333333336,44.333333333333336,98.33333333333333,45.666666666666664,61.0,115.66666666666667,81.66666666666667,91.39999999999999,28.666666666666668,88.7,27.0,97.39999999999999,44.0,131.0,30.0,33250.0,0.0,4.0
762502,7625.0,2.0,2.0,6.0,1995.0,105.5,2005.0,61.75,43.25,45.0,109.0,69.75,39.25,99.25,47.75,94.8,37.5,89.875,29.5,100.375,50.0,117.75,30.0,46500.0,0.0,4.0
762503,7625.0,2.0,2.0,11.0,1996.0,95.33333333333333,2006.0,38.0,35.666666666666664,38.333333333333336,101.33333333333333,52.666666666666664,38.0,98.0,44.666666666666664,95.93333333333334,40.333333333333336,90.06666666666666,30.0,102.66666666666667,53.333333333333336,112.33333333333333,30.0,53500.0,0.0,4.0
762504,7625.0,2.0,2.0,2.0,1998.0,108.75,2007.0,68.25,43.25,42.5,111.0,74.0,48.0,113.5,80.0,95.85,40.25,91.525,30.25,101.975,51.0,109.75,30.0,50913.333333333336,0.0,4.0
762601,7626.0,2.0,2.0,7.0,1986.0,87.75,1995.0,26.0,25.75,28.25,96.0,39.75,28.75,95.25,39.25,87.575,28.0,90.175,33.25,88.175,28.0,106.0,10.0,16610.0,0.25,2.0
762602,7626.0,2.0,2.0,8.0,1988.0,88.5,1999.0,24.25,36.25,36.75,91.75,31.25,36.5,90.0,26.25,91.95,30.5,96.025,40.5,88.9,23.75,129.25,10.0,14533.333333333334,0.25,2.0
763201,7632.0,3.0,1.0,4.0,1979.0,107.0,1986.0,68.0,25.0,20.0,101.0,53.0,22.0,101.0,53.0,107.0,68.0,106.0,66.0,105.0,63.0,83.0,55.0,12000.0,0.0,1.0
763601,7636.0,2.0,2.0,5.0,1976.0,89.0,1989.3333333333333,23.333333333333332,44.0,40.666666666666664,85.0,23.333333333333332,40.0,82.0,13.333333333333334,96.43333333333332,41.666666666666664,106.10000000000001,64.66666666666667,86.8,22.666666666666668,161.66666666666666,19.0,6252.0,0.0,3.0
763602,7636.0,2.0,1.0,3.0,1978.0,98.0,1989.0,42.75,44.75,33.25,84.25,22.25,50.5,103.75,59.25,97.6,45.0,100.35,51.75,94.975,37.5,136.75,19.0,6252.0,0.0,3.0
763603,7636.0,2.0,1.0,12.0,1978.0,92.0,1989.3333333333333,29.666666666666668,37.0,33.0,88.33333333333333,25.0,35.666666666666664,88.0,22.0,100.16666666666667,50.666666666666664,105.46666666666665,64.0,93.60000000000001,36.666666666666664,130.66666666666666,19.0,6252.0,0.0,3.0
764201,7642.0,2.0,2.0,1.0,1983.0,103.66666666666667,1993.3333333333333,59.666666666666664,46.333333333333336,43.666666666666664,102.33333333333333,55.333333333333336,49.333333333333336,106.0,65.33333333333333,95.0,37.666666666666664,108.86666666666667,71.0,80.13333333333333,13.0,129.66666666666666,18.0,28466.666666666668,0.3333333333333333,1.0
764501,7645.0,2.0,2.0,4.0,1980.0,94.33333333333333,1992.0,36.0,46.0,41.666666666666664,88.0,24.333333333333332,52.0,99.0,48.0,77.86666666666666,7.0,81.66666666666667,11.0,81.73333333333333,11.333333333333334,147.33333333333334,5.0,6887.0,0.0,3.0
764502,7645.0,2.0,2.0,9.0,1981.0,92.66666666666667,1992.0,33.0,42.0,41.666666666666664,95.66666666666667,39.333333333333336,44.333333333333336,97.33333333333333,43.333333333333336,76.26666666666667,6.0,79.93333333333334,10.0,80.7,10.333333333333334,130.33333333333334,5.0,6887.0,0.0,3.0
764503,7645.0,2.0,2.0,7.0,1985.0,93.33333333333333,1996.0,34.333333333333336,40.333333333333336,34.333333333333336,85.66666666666667,18.666666666666668,39.0,91.0,27.666666666666668,84.03333333333335,17.0,90.73333333333333,29.0,81.5,11.0,130.66666666666666,5.0,6770.333333333333,0.0,3.0
764601,7646.0,2.0,1.0,7.0,1972.0,80.0,1990.0,9.0,44.0,29.0,65.0,1.0,37.0,65.0,1.0,68.3,2.0,67.4,1.0,80.9,10.0,216.0,6.0,4398.0,0.0,3.0
764602,7646.0,2.0,2.0,6.0,1974.0,88.0,1987.0,21.5,44.0,49.5,95.5,38.0,45.0,88.0,21.5,91.3,27.5,74.0,4.5,113.0,77.5,155.5,6.0,4847.0,0.5,3.0
764603,7646.0,2.0,2.0,6.0,1976.0,98.33333333333333,1988.0,45.333333333333336,47.666666666666664,41.333333333333336,89.33333333333333,24.666666666666668,41.0,87.66666666666667,21.0,84.03333333333333,22.0,74.86666666666666,4.666666666666667,98.5,48.0,144.0,6.0,4622.5,0.3333333333333333,3.0
764801,7648.0,2.0,2.0,8.0,1973.0,84.33333333333333,1988.0,15.0,44.333333333333336,52.0,93.66666666666667,34.333333333333336,54.333333333333336,90.66666666666667,27.666666666666668,109.39999999999999,72.0,115.60000000000001,83.33333333333333,98.2,45.666666666666664,178.0,35.0,13472.0,0.3333333333333333,4.0
764802,7648.0,2.0,1.0,12.0,1976.0,93.0,1990.0,32.666666666666664,48.333333333333336,49.0,91.66666666666667,29.333333333333332,51.666666666666664,92.0,30.666666666666668,101.73333333333333,54.333333333333336,110.96666666666665,75.33333333333333,89.93333333333332,30.0,163.33333333333334,35.0,13737.0,0.3333333333333333,4.0
